code12,code18,commune,area
313,324,40165,9.06549898268207
324,312,40165,19.8138503057572
324,312,40165,10.8240366173642
312,312,40165,1.57614637301232
312,324,40165,7.84077345442457
324,312,40165,101.360254103191
312,324,40165,0.568545995633543
324,312,40165,25.6482371033833
312,324,30139,9.63039415995402
312,324,30139,20.4372586345169
312,324,30139,8.4123800233823
312,324,30139,19.3024735227805
312,324,30139,15.7820510857454
312,324,30139,5.47732603450501
311,334,30081,15.5526979298628
312,324,40157,5.3270844879421
312,324,40157,10.4063515264036
312,324,40157,5.13449974993404
312,324,40157,11.1259860866689
324,312,40157,41.7852832271823
312,324,40157,7.14173734134632
312,324,40157,7.0259938835637
312,324,40157,12.0070590705242
312,324,40157,7.00321508700181
312,324,40157,16.639254634963
312,324,40157,5.92917640809324
312,324,40157,30.292119912081
312,324,40157,6.0397857533941
324,324,40157,15.8889094747923
312,324,40157,44.3406126801834
312,324,40157,20.3712366955227
312,324,40157,5.44696311475454
312,324,40157,25.0827071300186
324,312,40157,20.7582602385132
324,312,40157,11.4058897368236
312,324,40157,16.4302353606601
312,324,40157,5.90576640854906
324,312,40157,28.5908783790525
312,324,40157,25.2624743487627
312,324,40157,5.16597108895612
312,324,40157,10.7038536918629
324,312,40157,37.2192326075504
312,324,40157,9.94067412317465
312,324,40157,55.634597930639
312,324,40157,7.02469728545506
312,324,40157,35.0513292672765
312,324,40157,25.1074827426416
312,324,40157,28.8993712642989
312,324,40157,12.3551795777532
312,324,40157,35.7034557064856
312,324,40157,13.0792825487572
312,324,40157,22.1257125135679
312,324,40157,21.0371793694868
312,324,40157,5.48753639045172
312,324,40157,23.949742975185
324,324,40157,16.3448705996798
312,324,40157,7.26473251678526
324,312,40157,51.5112541504265
312,324,40157,35.3068071599065
324,324,40157,14.5464899043994
324,312,40157,27.0874426931699
312,324,40157,12.3591461121258
312,324,40157,35.0016232218307
312,324,40157,10.6970319141742
312,324,40157,31.7974940734998
312,324,40157,31.7228987913275
312,324,40157,5.34728568294276
312,324,40157,50.548362971666
312,324,40157,5.03297190247651
324,324,40157,8.65797157575942
312,324,40157,12.3350991878484
312,324,40157,31.7979308372705
312,324,40157,27.2540843095353
312,324,40157,9.48074843891793
312,324,40157,5.05530820161548
312,324,40157,17.9971316065638
312,324,40157,9.84093012716749
312,324,40157,5.72173161506819
312,324,40157,9.79647000903206
312,324,40157,3.51950426717976
312,324,40157,13.5340813724768
312,324,40157,7.14253197989948
312,324,40157,8.29157925625295
324,324,40157,12.8094092362738
324,324,40157,19.621952479343
312,324,40157,13.6779946728573
312,324,40157,6.32501387064008
312,324,40157,13.1080482035277
312,324,40157,57.9947730395548
312,324,40157,24.1601888588155
312,324,40157,14.6750564625614
312,324,40157,20.6320038762769
312,324,40157,1.42534139017032
312,324,40157,48.6031732885461
312,324,40157,6.15566635870917
312,324,40157,26.4690084644111
312,324,40157,11.0042536342251
312,324,40157,18.2514866660654
324,324,40157,7.1496141773755
312,324,40157,120.842654801678
312,324,40157,27.5625667446739
312,324,40157,9.07375492769846
324,324,40157,10.8656788972145
312,324,40157,6.73554545935566
312,324,40157,12.1694556715057
312,324,40157,9.27165659615121
312,324,40157,5.43507176075347
312,324,40157,16.6268072304301
312,324,40157,9.22493005244881
312,324,40157,5.21738650733214
312,324,40157,7.71465383684142
312,324,40157,39.0659705091869
312,324,40157,8.58018554695132
312,324,40157,5.28822647015951
312,324,40157,12.4496299620387
312,324,40157,8.99023094916281E-05
312,324,40157,0.0220794609098765
312,324,40157,0.298803147317141
211,131,84087,0.0147247039072847
311,131,84087,5.12571172324192
323,131,84087,8.0064422346703
211,131,84091,11.8109524032058
312,324,40262,0.118673264548017
312,324,40262,0.0570307828982609
313,324,40262,0.0160256325871274
312,324,40262,87.4681851098866
312,324,40262,0.793306605509214
324,324,40262,9.77999118234229
324,324,40262,10.1943325451984
313,324,40262,6.93824516250745
312,324,40262,6.59626967422721
324,312,40262,9.04258514028667
324,312,40262,12.6652310170239
312,324,40262,9.37813773383889
324,312,40262,8.13012691331467
312,324,40262,54.8661186277883
324,121,40262,25.6220675425305
312,324,40262,84.7026573521987
312,324,40262,41.7719292035959
313,324,40262,2.17694896125706
313,324,40262,1.15052315134962
324,324,40262,5.02264720291513
313,324,40262,1.06321939302514
313,324,40262,1.2656403888329
312,324,40262,28.4815467595972
312,324,40262,5.29486300036524
312,324,40262,69.9964171069491
313,324,40262,3.01025069416107
312,324,40262,12.8395709330552
324,312,40262,22.5307886982837
312,324,40262,0.465452360261896
324,312,40262,21.1566332165185
313,324,40262,0.00697700716839793
312,324,40262,7.08477881229085
312,324,40262,13.4122151229633
312,121,40262,42.8667821248298
312,324,40262,5.12189283971696
312,324,40262,4.32605282168173
312,324,40262,10.6960015357397
312,324,40262,15.623129131118
312,324,40262,14.8693975424516
324,312,40262,136.386064397467
312,324,40262,6.63480762729661
312,324,40262,8.52717757380942
312,324,40262,6.41644684840248
312,324,40262,30.8573080557913
324,312,40262,79.1737241193128
312,324,40262,10.277436225486
312,324,40262,0.00995833384219275
312,324,40262,10.0540808396486
312,324,40262,54.5135460380885
324,324,40262,12.8873220487231
312,324,40262,6.63993535637113
312,324,40262,17.237463050883
324,312,40262,12.9456824917805
324,312,40262,27.028982069949
324,312,40262,1.6103672875613
312,324,40262,5.29574224317564
222,211,47137,25.6030132125981
311,324,82087,11.1221057272564
311,324,82087,5.95898082863226
133,112,82037,4.95399797835066
311,324,82037,7.93401466211636
133,112,82126,0.15318174681592
211,512,47145,1.05391163896468
211,512,47293,23.0632376134008
222,131,47262,10.9739727910551
311,324,04013,15.5592516199065
313,324,04013,12.8118700321759
311,324,04145,0.0995658030203647
324,312,40030,0.209809539154471
312,324,40030,0.01436774717468
324,312,40030,14.1486146776649
312,324,40030,0.212048074886171
312,324,40030,5.03937545159814
324,312,40030,23.8880021634061
324,312,40030,41.66930062498
324,313,40030,12.158461018958
312,324,40030,17.5075916853158
312,324,40030,19.2732870665446
324,324,40030,5.08322606165734
312,324,40030,16.9317379100801
324,324,40030,12.1622272356699
324,312,40030,9.96230033383268
312,324,40030,11.4173332904582
324,312,40030,155.938572952332
324,313,40030,12.3724658624747
312,324,40030,7.95685127553826
324,312,40030,71.3457700280554
313,324,40030,0.0049420620529895
312,324,40030,7.13902836139209
324,312,40030,20.3620573834274
312,324,40030,0.362023186004002
312,324,04159,12.4106929312801
321,211,04159,57.6444013057524
322,121,82187,13.9007623185489
322,121,82187,6.95124297717025
211,112,12002,5.02740907947564
133,112,82159,5.56758442274069
324,231,12086,0.00725028157942424
324,231,12204,7.50848490863955
311,324,82144,3.42385145618344
311,324,82076,4.48745932827644
313,324,30077,11.4065971663286
312,142,06153,5.00098269691634
311,324,82112,7.76876019515636
222,121,82112,5.01190184269564
324,311,30055,20.7066667009604
311,324,30055,6.3048059730099
311,324,30055,23.6775781184455
311,324,30055,6.11061274052546
324,312,30055,45.2711375194669
324,313,48148,14.8371539893774
312,324,84123,8.46943195110784
312,324,84123,7.47667171851539
313,324,84123,11.580733887018
313,324,84123,39.7491876837883
313,324,84123,7.68317088988586
313,324,84123,5.50746122026518
311,324,84123,6.79588139691367
311,324,84123,45.9402115520477
311,324,84123,5.00729432454536
311,324,04109,5.92595611531303
311,324,04109,15.7298462295704
311,324,04109,0.367413771278231
324,312,40056,22.3479774705458
324,312,40056,0.613421878358625
324,312,40056,15.5129263147877
312,324,40056,15.9515768429118
324,324,40056,11.352547318388
312,324,40056,31.84047511066
324,312,40056,77.5926797655029
324,324,40056,6.53580190765681
312,324,40056,24.9317332346054
313,324,40056,7.9537473351777
324,313,40056,22.0038479702579
324,312,40056,9.58685091665711
312,324,40056,19.9694957642731
312,324,40056,8.08871428377719
312,324,40056,16.2275378648647
312,324,40056,31.7086913619923
312,324,40056,5.35104189996407
312,324,40056,6.8560730987355
324,312,40056,3.69048202622334
312,324,40056,7.4963061024908
324,312,40056,33.0789758340787
312,324,40056,10.2935463924856
312,324,40056,88.8384192582128
312,324,40056,38.1027818740899
324,324,40056,10.9260243982002
312,324,40056,13.3372508585912
312,324,40056,57.4578855710787
313,324,40056,1.19112721037104
312,324,40056,15.0486826520706
324,312,40056,8.49195249465028
312,324,40056,11.8786429574482
324,312,40056,13.3073090373567
312,324,40056,4.83281963570276
312,324,47302,0.111608973031003
312,324,47302,13.5364290358118
312,324,47302,43.6518157476404
312,324,47302,11.0968338882783
324,312,47302,22.7374522425142
312,324,47302,10.0174252769551
313,324,47302,3.12405691649684
312,324,47302,2.55412783988404
324,312,47302,14.0520811082813
324,312,47302,23.8263069501973
312,324,47302,9.11881539766892
312,324,47302,8.74021934995008
312,324,47302,6.14366863114977
312,324,47302,15.5735966715156
324,324,47302,22.4432476013593
312,324,47302,16.4772706227631
312,324,47302,8.23275965044222
312,121,47302,10.6339990085844
242,121,47302,7.92248600102016
311,121,47302,1.75944338037855
312,324,47302,12.2912514175088
311,324,47302,7.96811988401667
312,324,47302,41.0691559829669
324,324,47302,7.85971527785784
312,324,47302,11.0686317073417
312,324,47302,11.5542322732902
313,324,47302,11.4021397551301
312,324,47302,13.392333428875
312,324,47302,5.44630834198621
312,324,47302,7.23625584378665
312,324,47302,7.25277949962143
312,324,47302,4.70434661919259
311,324,47302,0.443360663980166
312,324,40197,57.0393030510007
324,312,40197,35.1253223946008
312,324,40197,22.0822687613735
312,324,40197,5.04119178350961
312,324,40197,5.16202335601176
312,324,40197,11.7562505179608
324,312,40197,16.0602550869805
312,324,40197,32.3483805543608
312,324,40197,40.5579115478262
312,324,40197,9.97901699063247
324,312,40197,42.9716400892647
324,324,40197,18.1715056495112
324,312,40197,15.1235816110793
312,324,40197,0.0649602026135588
324,313,40197,41.1986458138483
312,324,40197,41.294905958575
312,324,40197,0.279106219877109
324,121,40197,25.0788069752876
312,324,40197,16.8885324650134
312,324,40197,5.50003068019816
311,324,04053,19.0483886444922
333,121,04053,7.80151726322053
311,324,04053,11.5268689141622
311,324,04053,20.3739967357464
324,121,40105,30.2124277675701
312,312,40105,19.0531001819655
324,312,40105,69.434870728181
324,312,40105,9.80883956281037
312,312,40105,15.4635295230635
324,312,40105,3.2512548304381
324,312,40105,33.5309246946409
324,312,40105,28.1724902756042
313,324,40105,7.46319027545348
312,324,40105,7.20727526780262
312,324,40105,8.46765739444052
313,324,40105,1.1445403088733
313,324,40105,1.87146066995449
312,324,40105,0.0595728366663312
324,312,40105,79.1713605988631
312,121,40105,16.7416848646023
324,312,40105,35.4522685231452
324,121,40105,0.0134095753260607
312,324,40105,18.5092065530416
313,324,40105,7.47270052809322
312,324,40105,12.8799095479151
324,312,40105,21.0293510815338
312,312,40105,13.3320128161236
324,121,40105,18.0560190886487
324,312,40105,8.20794805165024
312,324,40105,21.0588369501193
324,312,40105,17.8681830066921
312,324,40105,1.69600684791041
324,312,40105,0.568896281560054
312,324,40105,0.0140094146157486
311,324,30279,0.0476445490631039
311,324,30279,18.0989560562654
311,131,30279,37.8475898149861
311,324,30282,10.4047397357723
311,131,30282,0.0771217737151682
311,324,30115,0.534993308971289
313,324,30115,5.13944326183771
324,311,30115,0.916510998854014
311,324,30343,0.124912266809329
133,121,12145,5.35020831394126
324,312,12145,70.9104677296373
324,311,12145,107.92256151018
312,324,12145,94.6727617964956
311,324,04101,10.5602651903754
311,324,04101,5.94170173177568
311,324,04101,5.3591609917059
311,324,04065,8.11965226069952
311,324,04065,10.064318148727
311,324,04065,30.6947155926336
311,324,04065,10.0677720383915
312,324,04065,5.83354723008643
312,312,40033,3.10395984193872
324,312,40033,14.3759320421926
311,324,40033,1.69331878636042
312,324,40033,18.6513042447672
312,324,40033,9.13752429291267
312,324,40033,0.577678317007373
312,324,40033,9.9266210443574
312,324,40033,0.120193480103964
311,324,40033,0.340368569208233
324,312,40033,7.80757728972955
312,324,40033,13.390810683719
311,324,40033,0.129048219012221
312,324,40033,5.25865777237576
324,312,40033,28.112595327511
312,324,04218,14.4749734426647
324,312,40014,38.4428476176138
312,324,40014,7.57516546137682
312,324,40014,17.7162965866706
312,324,40014,5.03971981073708
312,324,40014,29.5727779246292
312,312,40014,8.50698260411414
312,324,40014,30.1573708935152
324,312,40014,13.6388663577817
324,312,40014,13.720592948112
312,324,40014,259.472968297347
324,312,40014,11.3946519760896
313,324,40014,8.48620997059438
312,324,40014,2.93209985957239
312,324,40014,7.94308120067002
313,324,40014,5.1390987860386
312,324,40014,19.1502877321022
312,324,40014,11.0421860401433
312,324,40014,38.9373194120043
313,324,40014,1.49288910579916
324,324,40014,10.3924316668742
312,324,40014,18.1399707168121
312,324,40014,13.9951500455227
312,324,40014,9.32752518530324
324,324,40014,6.41053173997366
312,324,40014,20.3235568634416
312,324,40014,0.00549761314406206
324,312,40014,0.446229331091373
312,121,40014,6.68489422444097
324,324,40014,5.45596499207768
324,324,40014,9.75181441469035
312,324,40014,4.4921243366639
312,324,40014,5.13848190351212
312,324,40014,26.1402447762696
324,312,40014,7.17030261152977
312,324,40014,10.6951884967379
324,312,40014,20.1492335621114
312,324,40014,12.600368602328
311,324,40014,3.2865810246751
312,324,40014,17.8609105799481
312,324,40014,5.85577705313915
324,324,40014,18.1924330874415
312,324,40014,8.29450459613507
311,324,40014,5.66647420752518
312,324,40014,9.33403194460791
312,324,40014,11.1938574753947
324,312,40014,0.266715164074192
312,121,30007,3.40482161013924
242,121,30007,2.86982033620871
311,324,04095,0.600971207017645
311,324,04095,7.12143821421715
311,324,04095,6.89378808597317
133,112,84056,7.44599225031184
133,112,84056,6.51829281800006
312,324,40322,4.20124762440951
324,324,40322,0.0861440559377323
312,324,40322,13.9718401296099
324,312,40322,36.1575546699763
312,324,40322,7.12450102667528
324,312,40322,13.2831338777038
324,312,40322,12.9599343578151
324,312,40322,6.26893670300143
312,324,40322,6.7187368866373
324,312,40322,19.1738552245362
312,324,40322,16.5226775812166
222,112,82049,8.95228226426612
312,324,40006,6.68070833837161
312,324,40006,23.1578990634374
324,324,40006,9.13910373247636
312,324,40006,21.5931850822837
312,324,40006,10.2320136052461
324,312,40006,30.0594339205581
312,324,40006,21.3137749398386
312,312,40006,15.1303389225563
312,324,40006,13.7800680726367
324,312,40006,0.418533266053816
324,312,40006,38.6352859306541
312,324,40006,5.25564074789
324,312,40006,0.362641033239433
312,324,40006,13.5412266177688
312,324,40006,2.36475412523682
324,312,40006,12.0779479683431
324,312,40006,27.3071193558983
324,312,40006,9.61540198528914
324,312,40006,14.5823700664958
324,312,40006,16.9768897332788
312,324,40006,8.61243982914872
242,112,47060,5.04628440041373
313,324,84046,5.75019960706984
312,324,40154,126.294156020143
324,312,40154,3.25204799538372
312,324,40154,25.3239897934037
312,324,40154,13.9043006558044
312,324,40154,5.30730390356808
312,324,40154,5.26743061103944
312,324,40154,5.44469655296444
312,324,40154,8.65430155994455
312,324,40154,20.2459946778135
324,312,40154,24.2734631893474
324,324,40154,22.0212249089648
312,324,40154,29.2167648528398
312,324,40154,22.8558978402478
312,324,40154,0.045230874494511
312,324,40154,28.7611107112739
312,324,40154,5.00148185449688
324,312,40154,0.00282217641359361
312,324,40154,6.58898791330541
312,324,40154,5.49413035387461
324,312,40154,26.1525131679484
324,312,40154,45.1179105836985
312,324,40154,17.3507595150276
312,324,40154,6.84347772381198
312,324,40154,6.76859373511063
324,312,40154,13.8625333805076
312,324,40154,6.01096862029934
312,324,40154,7.07620589966479
312,324,40154,21.1713989030757
313,324,40154,12.6483097381212
312,324,40154,30.7949190874524
312,324,40154,5.58229848691778
324,312,40154,64.4666853732798
312,324,40154,7.28320441979453
324,312,40154,7.25227881438881
312,324,40154,26.9820855046189
324,324,40154,16.600796398639
312,324,40154,7.41184860969415
312,324,40154,0.389074209280832
312,324,40154,41.7364538422344
324,312,40154,6.12569484273921
312,324,40154,20.7575448589016
324,324,40154,11.3466692106237
312,324,40154,1.26848104985689
312,324,40154,25.0791108336939
312,324,40154,37.7780099024233
312,324,40154,6.26950440886102
312,324,40154,0.604101853908311
312,324,40154,21.1375047914593
312,324,40154,28.5158868619661
312,324,40154,7.4903671217343
312,324,40154,7.67130147213786
312,324,40154,7.00191624481163
312,324,40154,4.80235426248099
312,324,40154,4.07592681001857
311,131,82132,5.03573688592693
231,131,82132,5.01782836119552
313,324,84120,5.01263069224828
313,324,84120,18.6013441141071
312,324,40327,9.40059177943949
324,324,40327,0.00184075808167588
313,324,40327,9.76548036328082
324,324,40327,0.00278072488131615
312,324,40327,47.2102001390444
324,312,40327,58.7144312666031
312,324,40327,0.00102427674803972
312,324,40327,29.9506535457547
312,324,40327,15.85775479576
312,324,40327,8.19206200891901
312,324,40327,59.5310124771682
312,324,40327,9.7339767484645
312,324,40327,5.41593960176881
312,324,40327,12.7914927481035
312,324,40327,6.43411474206018
312,324,40327,37.6835769236378
324,324,40327,15.1596134015018
324,312,40327,18.9392128901744
312,324,40327,20.3835800091544
312,324,40327,21.012492760899
324,324,40327,11.7977215459962
242,312,40327,10.1821392407661
313,324,40327,1.06031979781349
324,312,40327,10.9397498639148
312,324,40327,11.2436382693604
313,324,40327,12.0827501671112
312,324,40327,15.2088170656673
313,324,40327,0.343895259840963
312,324,40327,18.5840418947701
324,312,40327,0.00374428229687681
324,312,40327,19.5636709645078
324,312,40327,14.070448910226
312,324,40327,43.2849190859135
324,312,40327,3.83975853742564
311,324,40327,9.46091879577996
312,324,40327,8.4784368178534
324,324,40327,5.65326181511619
312,324,40327,0.760655754960794
311,121,30076,10.4273638698788
221,112,30076,5.4194863380932
312,324,04070,9.41189246640166
312,324,04070,9.01383973680449
323,324,30173,38.5478042697722
312,324,04219,39.8023908766464
312,324,04219,21.5280846514943
313,324,40242,5.67212496484822
312,324,40242,3.64198705790939
313,324,40242,5.32507736849036
312,324,40242,0.742768081803253
324,312,40242,11.4904715157241
324,312,40242,32.0839085156898
313,324,40242,5.09118895526857
312,324,40242,4.95482178772838
312,324,40242,6.63983389076823
313,324,40242,7.68735056957626
312,324,40242,18.6734473337284
312,324,40242,47.4353831421813
324,324,40242,0.0177517064272079
324,312,40242,0.690119795478324
324,312,40242,47.6091614993536
313,324,40242,16.7646736953747
312,324,40242,22.7224071231225
312,324,40242,20.1855363824786
313,324,40242,8.50181410294992
324,324,40242,11.8717705840633
312,324,40242,14.2865319382025
312,324,40242,10.5159824451038
324,324,40242,6.53681775771572
324,324,40242,21.2359236466354
312,324,40242,5.94585202077244
312,324,40242,5.08594879899793
324,312,40242,26.1754534850277
312,324,40242,7.74038360525694
324,312,40242,11.8911543242032
312,324,40242,6.6848477214324
324,312,40242,8.01934193888189
312,324,40242,11.5051586064787
313,324,40242,9.77189469777174
324,312,40242,8.03711419098349
312,324,40242,9.96544547907868
313,324,40242,5.35121668009082
312,324,40242,5.96392871367572
312,324,40242,15.4240911772678
324,312,40242,12.41841806615
312,324,40242,11.3286414026714
312,324,40242,0.154202970349358
312,324,40009,0.600126595778204
313,324,40009,15.6811417396149
324,312,40333,7.07551772581511
324,312,40333,3.39352636837765
312,324,40333,25.8740687104473
312,324,40333,16.7756998708154
324,312,40333,19.7268666077372
324,312,40333,13.5737536561844
324,121,40333,12.2069914907383
312,324,40333,58.1606969866764
324,121,40333,14.0291747418107
324,312,40333,20.5192025267958
312,324,40333,20.2746761236517
324,312,40333,15.9453373780969
324,312,40333,10.4684323203235
312,324,40333,5.22570901288808
324,312,40333,62.5025490169681
312,324,40333,10.47864295632
324,312,40333,25.4842431176819
312,324,40333,11.8218265792074
311,324,40333,11.2004962362159
324,312,40333,8.38361821946894
324,312,40333,7.45216313097967
324,312,40333,56.7107894421612
324,313,40333,4.81699287658792
312,324,12006,6.76717042248471
313,324,12006,0.153767033655699
312,324,12299,2.78984916713759
313,324,12299,5.4812332911503
311,121,30338,8.44920032390564
133,112,84030,6.512300556433
221,112,84030,0.632239667045856
324,312,40107,0.0485087416518354
312,324,40107,6.59934563122802
312,324,40107,4.87198238665782
324,312,40107,7.36022404966969
312,324,40107,1.521466320195
324,312,40107,33.4939475398135
312,324,40107,18.1873230708443
312,324,40107,26.0320936290453
312,324,40107,0.479617577581124
312,324,40107,5.85326574381898
312,324,40107,20.34863882689
312,324,40107,10.676948741777
312,324,40107,29.6566613272359
324,121,40107,15.8159143728953
324,121,40107,0.208961611081794
324,322,30339,25.2894828105966
324,311,30339,37.5491463457773
311,324,04201,0.00528570635358167
312,324,40302,0.168467225193577
324,312,40302,8.62879545719621
312,312,40302,12.341560736101
312,324,40302,0.196912277408959
312,324,40302,104.304770776309
312,324,40302,12.6661696170025
324,312,40302,0.00262126762214144
311,121,30035,12.0230245007799
311,121,30035,59.8095456955359
324,311,30035,34.1104187688608
311,324,81201,10.4021761560562
312,324,40096,7.10224587783594
324,312,40096,0.0571511072659965
324,312,40096,60.8785434751205
312,324,40096,19.4822477856923
324,312,40096,4.57148840530292
324,312,40096,1.27743584413918
324,324,40096,8.44359642562509
312,324,40096,33.9788635714901
324,324,40096,8.12445064934005
324,312,40096,35.4255826599318
312,324,40096,29.0532931696865
312,324,40096,10.8703282580836
324,324,40096,20.9828264190726
312,324,40096,6.00011433727169
312,324,40096,16.0952480290396
324,324,40096,7.70063155900732
242,312,40096,5.51104180642917
324,312,40096,33.5593998090207
312,324,40096,32.2551295322256
324,324,40096,8.93138435551266
312,324,40096,42.0143147731285
324,312,40096,28.2344249420104
312,324,40096,9.02811312125578
312,324,40096,6.77189321397073
312,324,40096,4.67742956410037
324,312,40096,29.2780078410593
312,324,40096,9.30845215125148
312,324,40096,18.791286455185
242,131,84082,7.1640625578222
311,324,30275,11.0032603477337
312,324,04079,5.13205578240806
311,324,81191,6.97524993355676
312,324,84079,12.5774110069603
313,221,84079,6.38477705503727
221,221,84079,8.21751941291982
311,324,84027,30.068491966618
311,324,84027,17.9606228446756
324,311,84027,20.9078509939005
221,112,84039,11.7719584128635
133,112,84039,8.48386999753055
211,112,84039,2.52520977748667
312,324,47167,23.9481116312582
313,324,04178,20.2640323020305
311,324,04178,18.1756426781169
311,324,04178,2.51484480207468
311,324,04178,7.15227680348136
324,311,81154,12.9070185810245
324,311,81234,0.0155708530122025
324,312,40288,4.29120495420966
312,324,40288,52.8968921117577
312,324,40288,0.0358611697217251
312,324,40288,6.17258922555083
312,324,40288,6.755482865434
324,312,40288,45.7333099672114
312,324,40288,31.2511598805991
312,324,40288,24.6334118658039
313,324,40288,3.57608383749383
312,324,40288,57.4026566845825
312,324,40288,5.07122136228784
324,312,40288,0.575618065922578
312,324,40288,29.405264072247
312,324,40288,1.86531459249258
312,324,40288,18.5224734386715
324,324,40288,7.05505833125195
312,324,40288,6.65618047634472
312,324,40288,6.34576460072279
312,324,40288,17.0714151424867
324,312,40288,10.8610059097245
324,312,40288,7.70841359777034
312,324,40288,1.69096627735747
312,324,40288,0.226200668887694
324,312,40245,11.251934155797
312,324,40245,15.2712232139332
312,324,40245,10.4689205261258
311,324,40245,0.107272099852116
312,324,40245,5.8362167021881
313,324,40245,0.91197357935001
311,324,40245,1.4206950739292
312,324,40245,5.23347332957966
324,324,40245,15.6798330015149
312,324,40245,27.6356769880429
312,324,40245,1.02836595996467
324,312,40267,60.1764338225888
312,324,40267,0.666644748650876
324,312,40267,65.66654831872
324,312,40267,6.92519700794822
312,324,40267,8.54106351244265
312,324,40267,118.734059670353
312,324,40267,5.70714891577304
324,324,40267,0.401609202007712
313,324,40267,0.587118138314634
312,324,40267,9.13836150878284
312,324,40267,13.7135302548696
324,312,40267,6.62139027987909
312,324,40267,10.6093747067577
312,324,40267,5.01822554759811
312,324,40267,15.2660621508615
324,312,40267,17.7337936153074
312,324,40267,9.5708945019222
312,324,40267,34.7866965459884
312,324,40267,30.8168816825934
312,324,40267,6.29509714212001
312,324,40267,5.42338496874585
324,313,40267,25.7058222172314
324,324,40267,11.3291247706668
324,313,40267,1.82117540989371
324,312,40267,8.81408185742395
324,312,40267,10.8284355798699
324,312,40267,11.4593044466548
312,324,40267,4.79645261512813
313,324,40267,0.657552220410433
313,324,40267,2.01367348782032
312,324,40267,27.9747258377008
312,324,40267,3.0206109935551
312,324,40267,9.38269066314433
324,312,40267,8.36870081856108
312,324,40267,5.06096614999426
312,324,40267,14.0957453390858
312,324,40267,3.90874668996244
313,324,40267,9.89055274358527
312,324,40267,7.92780402518016
324,311,30056,7.78321875229059
324,311,30056,3.02594222196236
311,324,30056,60.5632332202355
311,324,30056,0.00898479002190379
311,121,30270,10.7247466707882
242,121,30270,2.22056726224494
231,121,30270,0.789405281826951
311,324,30270,4.49921298293789
242,112,30259,7.22577188037068
312,324,40152,0.00109983445353891
312,324,40152,41.1685792359599
324,312,40152,35.4783316971759
312,324,40152,20.4659756017616
312,324,40152,15.8114672530537
312,324,40152,25.6640930143709
312,324,40152,13.298626157833
312,324,40152,62.2376592242285
312,324,40152,0.0125205676876662
312,324,40152,8.02947047844281
312,324,40152,23.6480516961895
312,324,40152,49.2024192790203
312,324,40152,9.14852283934192
312,324,40152,9.06156170622731
312,324,40152,6.05575505112609
312,324,40152,5.47459058459052
312,324,40152,43.2741463680165
312,324,40152,7.55407402821796
324,312,40152,7.9343072505157
312,324,40152,22.586241587221
312,324,40152,6.6817818018678
324,312,40152,11.6054113827417
312,324,40152,9.60681530908208
312,324,40152,0.0100048831664818
324,312,40152,31.7079188765593
312,324,40152,9.3997081351039
312,324,40152,10.5496343907689
312,324,40152,5.38534650490789
312,324,40152,23.1452969482641
312,324,40152,10.915592488559
324,312,40152,18.7020368625994
312,324,40152,18.5771799830524
312,324,40152,28.0858830605344
312,324,40152,18.4776625567688
312,324,40152,32.6626082711357
324,312,40152,8.54016052980833
312,324,40152,43.8478009071473
324,112,40152,5.09764796823834
324,324,40152,21.9164656311606
312,324,40152,7.62375800114215
312,324,40152,29.6176718745367
312,324,40152,8.44432483100159
312,121,40152,6.30670597827902
324,324,40152,15.7169077323974
312,324,40152,6.19991031619416
312,324,40152,28.1363128002255
312,324,40152,51.9549009275394
312,324,40152,17.4108791404725
324,312,40152,16.58192472948
324,312,40152,45.8356884899616
324,312,40152,56.7231063143275
312,324,40152,5.09204934150597
312,324,40152,17.008394258111
324,324,40152,7.15303959633869
312,324,40152,7.97561778663533
324,324,40152,14.4994946771615
312,324,40152,14.7629428741727
312,324,40152,13.3523896251178
312,324,40152,18.6716131884359
312,324,40152,36.4894488375112
312,324,40152,12.1100363017076
312,324,40152,0.795244453898651
312,324,40152,5.00945460738862
324,312,40152,10.6843220713286
312,324,40152,10.6248222575422
312,324,40152,20.2599149324634
324,312,40152,42.4365407676764
312,324,40152,48.1032919260469
324,312,40152,34.8846139994504
312,324,40152,6.56718419303935
324,324,40152,6.03618667345448
324,312,40152,0.20189741751531
312,324,40152,21.4567165662262
324,324,40152,10.3953956164454
312,324,40152,9.69716607105289
324,312,40152,20.8958158845889
324,312,40152,15.3556291137465
312,324,40152,16.0977506495996
312,324,40152,27.2523341611607
312,324,40152,13.1421715323513
312,324,40152,6.94587337568107
312,324,40152,28.7909571850998
312,324,40152,6.13148690216358
324,312,40152,25.7632188822524
312,324,40152,5.0062854668062
312,324,40152,8.79896516992604
312,324,40152,5.06761440225668
324,122,40152,5.08706979076341
243,122,40152,7.8303384312115
312,324,40152,6.29368033751523
312,324,40152,29.3384681116371
312,122,40152,5.34794051119177
312,324,40152,23.8916873763791
312,324,40152,17.5027663515622
324,312,40152,4.08248832296728
133,142,84004,5.84874784336226
311,324,30243,0.586355828919392
133,112,30243,13.8300942635295
133,112,30243,7.09966958281469
311,324,30127,1.20976127793359
311,324,30127,10.3579076759826
311,324,30127,5.31713876192489
324,311,30127,5.91472114324375
311,324,30292,7.12930910307759
312,324,47211,4.5953548806317
312,324,47211,5.36594274653237
312,324,47211,10.7033726976603
311,324,47211,10.1129663977356
311,121,30141,6.55880661264988
