siren,SURFACE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC),carbonDensity,PRODUCTION (m3∙ha-1∙an-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2∙an-1),BILAN_CO2_HA (tCO2∙ha-1∙an-1),Fexp (VOL -> CARB),
243900354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243900412,2.2,168.5083947,119.1815701,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,2.318054381,1.053661082,-8.499532732,-3.863423969,0.321488084,
243900420,54.7,168.5083947,2963.287219,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,57.63526121,1.053661082,-211.3292911,-3.863423969,0.321488084,
243900479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243900560,90.7,168.5083947,4913.531093,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,95.56706018,1.053661082,-350.412554,-3.863423969,0.321488084,
243900610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243900719,2.1,168.5083947,113.764226,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,2.212688273,1.053661082,-8.113190335,-3.863423969,0.321488084,
243901071,3.9,168.5083947,211.2764197,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,4.109278221,1.053661082,-15.06735348,-3.863423969,0.321488084,
243901089,193.1,168.5083947,10460.89144,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,203.461955,1.053661082,-746.0271684,-3.863423969,0.321488084,
244000543,8.6,174.4933166,445.4528538,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,8.776842591,1.020563092,-32.18175617,-3.742064671,0.296841418,
244000659,315.6,174.4933166,16347.0838,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,322.0897118,1.020563092,-1180.99561,-3.742064671,0.296841418,
244000675,816.4,174.4933166,42286.943,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,833.1877083,1.020563092,-3055.021597,-3.742064671,0.296841418,
244000691,4.7,174.4933166,243.4451643,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,4.796646532,1.020563092,-17.58770395,-3.742064671,0.296841418,
244000766,543,174.4933166,28125.686,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,554.165759,1.020563092,-2031.941116,-3.742064671,0.296841418,
244000774,283.3,174.4933166,14674.04575,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,289.125524,1.020563092,-1060.126921,-3.742064671,0.296841418,
244000808,118.9,174.4933166,6158.644688,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,121.3449516,1.020563092,-444.9314893,-3.742064671,0.296841418,
244000824,42.1,174.4933166,2180.64711,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,42.96570617,1.020563092,-157.5409226,-3.742064671,0.296841418,
244000857,7.4,174.4933166,383.2966416,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,7.552166881,1.020563092,-27.69127856,-3.742064671,0.296841418,
244000865,213.9,174.4933166,11079.34482,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,218.2984454,1.020563092,-800.4276331,-3.742064671,0.296841418,
244000873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244000881,202.1,174.4933166,10468.14206,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,206.2558009,1.020563092,-756.2712699,-3.742064671,0.296841418,
244100293,109.4,131.3751167,5720.070964,42.67939276,10.49582808,5.329208051,0.335286913,0.42813425,4.831333119,209.7485727,1.56500536,-769.0781,-5.738352985,0.265179076,
244100780,93.2,160.9455517,4873.040346,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,178.6889121,1.917263005,-655.1926775,-7.029964351,0.32486664,
244100798,234.1,160.9455517,12240.11529,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,448.8312695,1.917263005,-1645.714655,-7.029964351,0.32486664,
244100806,117.1,160.9455517,6122.671937,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,224.5114979,1.917263005,-823.2088255,-7.029964351,0.32486664,
244200614,8.7,40.11340612,450.6325381,11.90732034,4.127443213,3.244414338,0.051732003,0.182996866,0.831296872,8.8788989,0.234612205,-32.55596263,-0.860244752,0.068239406,
244200622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244200630,5.6,174.4933166,290.0623234,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,5.715153315,1.020563092,-20.95556216,-3.742064671,0.296841418,
244200770,4.6,174.4933166,238.2654799,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,4.694590223,1.020563092,-17.21349748,-3.742064671,0.296841418,
244200820,3.8,174.4933166,196.8280052,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.87813975,1.020563092,-14.21984575,-3.742064671,0.296841418,
244200895,18.5,174.4933166,958.2416041,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,18.8804172,1.020563092,-69.22819641,-3.742064671,0.296841418,
244300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244301016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244301032,13.5,174.4933166,699.2573868,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,13.77760174,1.020563092,-50.51787305,-3.742064671,0.296841418,
244301099,1.8,174.4933166,93.23431823,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.837013566,1.020563092,-6.735716407,-3.742064671,0.296841418,
244301107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244301123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244301131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244400404,152.3,160.9455517,7963.133527,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,291.9991556,1.917263005,-1070.663571,-7.029964351,0.32486664,
244400438,127.8,160.9455517,6682.130432,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,245.026212,1.917263005,-898.4294441,-7.029964351,0.32486664,
244400453,26.5,160.9455517,1385.574777,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,50.80746963,1.917263005,-186.2940553,-7.029964351,0.32486664,
244400503,67.5,160.9455517,3529.294242,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,129.4152528,1.917263005,-474.5225937,-7.029964351,0.32486664,
244400537,35,160.9455517,1830.004422,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,67.10420517,1.917263005,-246.0487523,-7.029964351,0.32486664,
244400552,322.427063,100.3329422,16858.37003,32.59482585,8.015804967,4.069987811,0.256063122,0.326971881,3.689754035,618.1774796,1.195215626,-2266.650759,-4.382457296,0.202520825,
244400552,322.427063,100.3329422,16858.37003,32.59482585,8.015804967,4.069987811,0.256063122,0.326971881,3.689754035,618.1774796,1.195215626,-2266.650759,-4.382457296,0.202520825,
244400586,14.5,160.9455517,758.1446891,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,27.80031357,1.917263005,-101.9344831,-7.029964351,0.32486664,
244400610,24.3,160.9455517,1270.545927,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,46.58949102,1.917263005,-170.8281337,-7.029964351,0.32486664,
244400610,24.3,160.9455517,1270.545927,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,46.58949102,1.917263005,-170.8281337,-7.029964351,0.32486664,
244400644,5.7,160.9455517,298.0292916,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,10.92839913,1.917263005,-40.0707968,-7.029964351,0.32486664,
244500203,165,160.9455517,8627.163703,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,316.3483958,1.917263005,-1159.944118,-7.029964351,0.32486664,
244500211,83.4,160.9455517,4360.639108,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,159.8997346,1.917263005,-586.2990269,-7.029964351,0.32486664,
244500419,124.7,160.9455517,6520.044326,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,239.0826967,1.917263005,-876.6365546,-7.029964351,0.32486664,
244500427,63.9,160.9455517,3341.065216,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,122.513106,1.917263005,-449.2147221,-7.029964351,0.32486664,
244500468,18,160.9455517,941.1451312,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,34.51073409,1.917263005,-126.5393583,-7.029964351,0.32486664,
244500484,2,160.9455517,104.5716812,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,3.83452601,1.917263005,-14.0599287,-7.029964351,0.32486664,
244500542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244600433,80.6,174.4933166,4174.825583,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,82.25738521,1.020563092,-301.6104125,-3.742064671,0.296841418,
244600482,32.7,174.4933166,1693.756781,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,33.37241311,1.020563092,-122.3655147,-3.742064671,0.296841418,
244600532,29.3,174.4933166,1517.647513,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,29.9024986,1.020563092,-109.6424949,-3.742064671,0.296841418,
244600573,11.9,174.4933166,616.3824372,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,12.14470079,1.020563092,-44.53056958,-3.742064671,0.296841418,
244700449,208.5,174.4933166,10799.64186,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,212.7874047,1.020563092,-780.2204838,-3.742064671,0.296841418,
244700464,217.7,174.4933166,11276.17282,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,222.1765851,1.020563092,-814.6474788,-3.742064671,0.296841418,
244701355,1162.8,174.4933166,60229.36958,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1186.710763,1.020563092,-4351.272799,-3.742064671,0.296841418,
244701405,324.6,174.4933166,16813.25539,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,331.2747797,1.020563092,-1214.674192,-3.742064671,0.296841418,
244800405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244800470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244900015,1193.7,115.103642,62413.60795,37.39333345,9.19586653,4.669158598,0.293759928,0.375107651,4.232948003,2288.636849,1.371171506,-8391.668446,-5.027628857,0.232335303,
244900809,187.772937,151.5403337,9817.865859,49.23039906,12.10686872,6.147206463,0.386751251,0.493850044,5.572911002,360.0101055,1.805223397,-1320.037053,-6.619152456,0.305882322,
244900882,2257.6,160.9455517,118040.5138,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,4328.41296,1.917263005,-15870.84752,-7.029964351,0.32486664,
245100615,233.5,168.5083947,12649.49846,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,246.0298627,1.053661082,-902.1094967,-3.863423969,0.321488084,
245100888,69.3,168.5083947,3754.219457,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,73.01871301,1.053661082,-267.735281,-3.863423969,0.321488084,
245100979,350.3,168.5083947,18976.95636,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,369.0974772,1.053661082,-1353.357416,-3.863423969,0.321488084,
245200597,28.3,168.5083947,1533.108379,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,29.81860863,1.053661082,-109.3348983,-3.863423969,0.321488084,
245300223,190.9,160.9455517,9981.366975,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,366.0055076,1.917263005,-1342.020195,-7.029964351,0.32486664,
245300306,88.5,160.9455517,4627.296895,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,169.6777759,1.917263005,-622.1518451,-7.029964351,0.32486664,
245300330,143.8,160.9455517,7518.703882,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,275.7024201,1.917263005,-1010.908874,-7.029964351,0.32486664,
245300355,127.7,160.9455517,6676.901848,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,244.8344857,1.917263005,-897.7264477,-7.029964351,0.32486664,
245300389,83.3,160.9455517,4355.410524,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,159.7080083,1.917263005,-585.5960305,-7.029964351,0.32486664,
245300447,179.6,155.0310715,9390.536976,50.36442332,12.38575093,6.288807616,0.395660082,0.5052259,5.701283235,344.3404357,1.846806792,-1262.581598,-6.771624904,0.312928334,
245400171,5.5,168.5083947,297.9539252,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,5.795135953,1.053661082,-21.24883183,-3.863423969,0.321488084,
245400189,27,168.5083947,1462.682905,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,28.44884923,1.053661082,-104.3124472,-3.863423969,0.321488084,
245400262,15.5,168.5083947,839.6883345,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,16.33174678,1.053661082,-59.88307152,-3.863423969,0.321488084,
245400510,10.7,168.5083947,579.655818,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,11.27417358,1.053661082,-41.33863647,-3.863423969,0.321488084,
245400510,10.7,168.5083947,579.655818,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,11.27417358,1.053661082,-41.33863647,-3.863423969,0.321488084,
245400601,6.4,168.5083947,346.710022,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,6.743430928,1.053661082,-24.7259134,-3.863423969,0.321488084,
245400676,3.1,168.5083947,167.9376669,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,3.266349356,1.053661082,-11.9766143,-3.863423969,0.321488084,
245400759,13.5,168.5083947,731.3414526,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,14.22442461,1.053661082,-52.15622358,-3.863423969,0.321488084,
245500327,20.8,168.5083947,1126.807571,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,21.91615051,1.053661082,-80.35921855,-3.863423969,0.321488084,
245501176,18.3,168.5083947,991.3739691,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,19.28199781,1.053661082,-70.70065863,-3.863423969,0.321488084,
245501184,312.7,168.5083947,16940.03498,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,329.4798205,1.053661082,-1208.092675,-3.863423969,0.321488084,
245501242,38.7,168.5083947,2096.512164,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,40.77668389,1.053661082,-149.5145076,-3.863423969,0.321488084,
245501259,45.1,168.5083947,2443.222186,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,47.52011482,1.053661082,-174.240421,-3.863423969,0.321488084,
245600440,20.4,160.9455517,1066.631149,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,39.1121653,1.917263005,-143.4112728,-7.029964351,0.32486664,
245600465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245614383,17.4,160.9455517,909.7736269,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,33.36037629,1.917263005,-122.3213797,-7.029964351,0.32486664,
245614417,155.3,160.9455517,8119.991049,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,297.7509447,1.917263005,-1091.753464,-7.029964351,0.32486664,
245614433,175.8,160.9455517,9191.850782,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,337.0548363,1.917263005,-1235.867733,-7.029964351,0.32486664,
245614433,175.8,160.9455517,9191.850782,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,337.0548363,1.917263005,-1235.867733,-7.029964351,0.32486664,
245700133,11.9,168.5083947,644.6639471,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,12.53856688,1.053661082,-45.97474523,-3.863423969,0.321488084,
245700372,0.5,168.5083947,27.08672047,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,0.526830541,1.053661082,-1.931711984,-3.863423969,0.321488084,
245700398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245700695,18.4,168.5083947,996.7913132,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,19.38736392,1.053661082,-71.08700103,-3.863423969,0.321488084,
245700950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245701164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245701206,34,168.5083947,1841.896992,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,35.8244768,1.053661082,-131.3564149,-3.863423969,0.321488084,
245701222,13.7,168.5083947,742.1761408,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,14.43515683,1.053661082,-52.92890837,-3.863423969,0.321488084,
245701271,2,168.5083947,108.3468819,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,2.107322165,1.053661082,-7.726847938,-3.863423969,0.321488084,
245701354,35.1,168.5083947,1901.487777,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,36.98350399,1.053661082,-135.6061813,-3.863423969,0.321488084,
245701362,32.2,168.5083947,1744.384798,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,33.92788685,1.053661082,-124.4022518,-3.863423969,0.321488084,
245701404,1.9,168.5083947,102.9295378,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,2.001956057,1.053661082,-7.340505541,-3.863423969,0.321488084,
245701404,1.9,168.5083947,102.9295378,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,2.001956057,1.053661082,-7.340505541,-3.863423969,0.321488084,
245801063,86.1,168.5083947,4664.333265,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,90.7202192,1.053661082,-332.6408037,-3.863423969,0.321488084,
245804406,83.5,168.5083947,4523.482318,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,87.98070038,1.053661082,-322.5959014,-3.863423969,0.321488084,
245804497,252.3,168.5083947,13667.95915,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,265.8386911,1.053661082,-974.7418674,-3.863423969,0.321488084,
245900410,454.8,169.9933561,24232.24687,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,458.6437084,1.008451426,-1681.693598,-3.697655228,0.313430518,
245900428,176.4,169.9933561,9398.787046,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,177.8908315,1.008451426,-652.2663822,-3.697655228,0.313430518,
245900758,82.7,169.9933561,4406.347441,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,83.39893291,1.008451426,-305.7960873,-3.697655228,0.313430518,
245900758,82.7,169.9933561,4406.347441,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,83.39893291,1.008451426,-305.7960873,-3.697655228,0.313430518,
245901038,68.7,169.9933561,3660.411962,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,69.28061295,1.008451426,-254.0289141,-3.697655228,0.313430518,
245901061,22.2,169.9933561,1182.840547,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,22.38762165,1.008451426,-82.08794606,-3.697655228,0.313430518,
245901152,855,169.9933561,45555.34537,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,862.225969,1.008451426,-3161.49522,-3.697655228,0.313430518,
245901160,1329.2,169.9933561,70821.2457,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1340.433635,1.008451426,-4914.923329,-3.697655228,0.313430518,
246000129,171.1,169.9933561,9116.397185,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,172.5460389,1.008451426,-632.6688095,-3.697655228,0.313430518,
246000376,342.4,169.9933561,18243.45059,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,345.2937682,1.008451426,-1266.07715,-3.697655228,0.313430518,
246000566,476.8,169.9933561,25404.4312,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,480.8296398,1.008451426,-1763.042013,-3.697655228,0.313430518,
246000582,38.1,169.9933561,2030.010127,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,38.42199932,1.008451426,-140.8806642,-3.697655228,0.313430518,
246000707,203.9,169.9933561,10864.01745,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,205.6232457,1.008451426,-753.9519009,-3.697655228,0.313430518,
246000749,558.3,169.9933561,29746.84131,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,563.018431,1.008451426,-2064.400914,-3.697655228,0.313430518,
246000756,1294.1,169.9933561,68951.07889,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1305.03699,1.008451426,-4785.13563,-3.697655228,0.313430518,
246000764,101.1,169.9933561,5386.719786,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,101.9544391,1.008451426,-373.8329435,-3.697655228,0.313430518,
246000772,548.4,169.9933561,29219.35837,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,553.0347619,1.008451426,-2027.794127,-3.697655228,0.313430518,
246000848,111.4,169.9933561,5935.515175,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,112.3414888,1.008451426,-411.9187924,-3.697655228,0.313430518,
246000855,1192.7,169.9933561,63548.37477,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1202.780015,1.008451426,-4410.19339,-3.697655228,0.313430518,
246000871,1300.6,169.9933561,69297.40607,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1311.591924,1.008451426,-4809.170389,-3.697655228,0.313430518,
246000897,201.3,169.9933561,10725.48658,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,203.001272,1.008451426,-744.3379973,-3.697655228,0.313430518,
246000913,66.7,169.9933561,3553.84975,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,67.2637101,1.008451426,-246.6336037,-3.697655228,0.313430518,
246000921,224.7,169.9933561,11972.26445,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,226.5990354,1.008451426,-830.8631297,-3.697655228,0.313430518,
246100390,75.8,169.9933561,4038.707812,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,76.44061807,1.008451426,-280.2822663,-3.697655228,0.313430518,
246100663,301.1,158.7090689,15914.15363,50.53527446,11.69572035,7.16436137,0.60202413,0.625079195,3.929334846,421.2449426,1.355145231,-1544.56479,-4.968865846,0.304708812,
246100663,301.1,158.7090689,15914.15363,50.53527446,11.69572035,7.16436137,0.60202413,0.625079195,3.929334846,421.2449426,1.355145231,-1544.56479,-4.968865846,0.304708812,
246200299,73.9,169.9933561,3937.473711,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,74.52456036,1.008451426,-273.2567213,-3.697655228,0.313430518,
246200364,91.4,169.9933561,4869.893061,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,92.17246031,1.008451426,-337.9656878,-3.697655228,0.313430518,
246200380,14.9,169.9933561,793.8884749,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,15.02592624,1.008451426,-55.09506289,-3.697655228,0.313430518,
246200729,43.8,169.9933561,2333.71243,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,44.17017245,1.008451426,-161.957299,-3.697655228,0.313430518,
246200844,19.9,169.9933561,1060.294003,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,20.06818337,1.008451426,-73.58333903,-3.697655228,0.313430518,
246201016,44.3,169.9933561,2360.352983,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,44.67439816,1.008451426,-163.8061266,-3.697655228,0.313430518,
246201149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246300701,13.9,174.4933166,719.9761241,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,14.18582698,1.020563092,-52.01469892,-3.742064671,0.296841418,
246300966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246300966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246301097,190.7,174.4933166,9877.658048,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,194.6213816,1.020563092,-713.6117327,-3.742064671,0.296841418,
246400337,4.8,174.4933166,248.6248486,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,4.898702842,1.020563092,-17.96191042,-3.742064671,0.296841418,
246401756,32.2,174.4933166,1667.85836,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,32.86213156,1.020563092,-120.4944824,-3.742064671,0.296841418,
246401756,32.2,174.4933166,1667.85836,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,32.86213156,1.020563092,-120.4944824,-3.742064671,0.296841418,
246500482,2,174.4933166,103.5936869,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2.041126184,1.020563092,-7.484129341,-3.742064671,0.296841418,
246500573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246600282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246600373,3.3,174.4933166,170.9295834,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.367858204,1.020563092,-12.34881341,-3.742064671,0.296841418,
246600399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246600415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246600423,1.4,174.4933166,72.51558085,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.428788329,1.020563092,-5.238890539,-3.742064671,0.296841418,
246600449,0.8,174.4933166,41.43747477,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,0.816450474,1.020563092,-2.993651737,-3.742064671,0.296841418,
246600464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246600548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246700306,2.2,168.5083947,119.1815701,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,2.318054381,1.053661082,-8.499532732,-3.863423969,0.321488084,
246700488,196,168.5083947,10617.99442,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,206.5175722,1.053661082,-757.2310979,-3.863423969,0.321488084,
246700744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246700777,1.7,168.5083947,92.09484959,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1.79122384,1.053661082,-6.567820747,-3.863423969,0.321488084,
246700843,296,168.5083947,16035.33852,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,311.8836804,1.053661082,-1143.573495,-3.863423969,0.321488084,
246700926,14.9,168.5083947,807.18427,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,15.69955013,1.053661082,-57.56501714,-3.863423969,0.321488084,
246700959,15.4,168.5083947,834.2709904,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,16.22638067,1.053661082,-59.49672912,-3.863423969,0.321488084,
