Département,siren,Commune,Nom unique,EPCI_nom (==> données : tC.ha-1),nature,nb_com,poptot,cultures,prairies,forêts,zones humides,vergers,vignes,sols artificialisés,sols artificiels imperméabilisés,sols artificiels enherbés,sols artificiels arborés et buissonants,f_cult_for_%zpc,f_for_cult_%zpc,f_cult_prai_%zpc,f_prai_cult_%zpc,f_prai_for_%zpc,f_for_prai_%zpc,f_cult_zh_%zpc,f_zh_cult_%zpc,f_prai_zh_%zpc,f_zh_prai_%zpc,f_for_zh_%zpc,f_zh_for_%zpc,f_prai_verg_%zpc,f_verg_prai_%zpc,f_for_verg_%zpc,f_verg_for_%zpc,f_prairies_vign_%zpc,f_vign_prai_%zpc,f_for_vign_%zpc,f_vign_for_%zpc,f_for_art_ imp_%zpc,f_prai_art_imp_%zpc,f_cult_art_imp_%zpc,f_for_art_enh_%zpc,f_prai_art_enh_%zpc,f_cult_art_enh_%zpc,f_for_art_arb_%zpc,f_ prai_art_arb_%zpc,f_cult_art_arb_%zpc,
,200044394,,,CC du Réolais en Sud Gironde,CC,41,23994,49.73717753,75.30442695,68.63964524,125,46,39,37.65221347,30,75.30442695,68.63964524,0.277236193,-0.472561693,0.501118089,-0.971555478,-0.134495295,0.134495295,75.26282247,-75.26282247,49.69557305,-49.69557305,56.36035476,-56.36035476,-1.113568224,0.574366768,-0.565991131,0.33204813,-1.379568224,0.711566768,-0.740991131,0.434714797,-38.63964524,-45.30442695,-19.73717753,6.664781704,0,25.56724941,0,-6.664781704,18.90246771,
,200044469,,,CC du Pays de Mirepoix,CC,33,10802,45.76770723,62.77557107,70.81235325,125,46,39,31.38778554,30,62.77557107,70.81235325,0.367321475,-0.62611615,0.333354131,-0.646298826,0.162182264,-0.162182264,79.23229277,-79.23229277,62.22442893,-62.22442893,54.18764675,-54.18764675,-0.637471701,0.328801193,-0.620308831,0.363914514,-0.903471701,0.466001193,-0.795308831,0.466581181,-40.81235325,-32.77557107,-15.76770723,-8.036782177,0,17.00786384,0,8.036782177,25.04464602,
,200044618,,,CA du Douaisis (C.A.D.),CA,35,151662,50.05434819,69.32608913,60.32608913,125,46,39,34.66304456,30,69.32608913,60.32608913,0.1506522,-0.256793523,0.377726122,-0.732326156,-0.18162,0.18162,74.94565181,-74.94565181,55.67391087,-55.67391087,64.67391087,-64.67391087,-0.886391387,0.457191347,-0.358152228,0.210115974,-1.152391387,0.594391347,-0.533152228,0.312782641,-30.32608913,-39.32608913,-20.05434819,9,0,19.27174094,0,-9,10.27174094,
,200046977,,,Métropole de LYON,ME,59,1390240,50.15695477,72.92913305,64.3187945,125,46,39,36.46456652,30,72.92913305,64.3187945,0.207706983,-0.354045993,0.446334694,-0.865342775,-0.173756632,0.173756632,74.84304523,-74.84304523,52.07086695,-52.07086695,60.6812055,-60.6812055,-1.023307056,0.527811008,-0.457969862,0.268675653,-1.289307056,0.665011008,-0.632969862,0.371342319,-34.3187945,-42.92913305,-20.15695477,8.610338552,0,22.77217828,0,-8.610338552,14.16183973,
,200048551,,,CC du Pays de Craon,CC,37,29353,50.77302217,73.63813303,64.63813303,125,46,39,36.81906652,30,73.63813303,64.63813303,0.203354959,-0.346627771,0.448156173,-0.868874213,-0.18162,0.18162,74.22697783,-74.22697783,51.36186697,-51.36186697,60.36186697,-60.36186697,-1.050249055,0.541707407,-0.465953326,0.273359284,-1.316249055,0.678907407,-0.640953326,0.376025951,-34.63813303,-43.63813303,-20.77302217,9,0,22.86511086,0,-9,13.86511086,
,200049187,,,CA du Grand Verdun,CA,26,30146,52.95327872,89.54221871,81.44877614,125,46,39,44.77110935,30,89.54221871,81.44877614,0.417933962,-0.712387436,0.717143224,-1.39037972,-0.163325671,0.163325671,72.04672128,-72.04672128,35.45778129,-35.45778129,43.55122386,-43.55122386,-1.654604311,0.853427487,-0.886219404,0.519915383,-1.920604311,0.990627487,-1.061219404,0.62258205,-51.44877614,-59.54221871,-22.95327872,8.093442566,0,36.58893999,0,-8.093442566,28.49549742,
,200049211,,,CC Conflent-Canigó,CC,47,21340,49.69087749,82.80686843,75.94015832,125,46,39,41.40343422,30,82.80686843,75.94015832,0.384989452,-0.656232021,0.649073423,-1.258407656,-0.13857021,0.13857021,75.30912251,-75.30912251,42.19313157,-42.19313157,49.05984168,-49.05984168,-1.398661,0.721414621,-0.748503958,0.439122322,-1.664661,0.858614621,-0.923503958,0.541788989,-45.94015832,-52.80686843,-19.69087749,6.866710118,0,33.11599095,0,-6.866710118,26.24928083,
,200049484,,,CC Berry Grand Sud,CC,32,12447,48.98897251,70.68504582,62.69607332,125,46,39,35.34252291,30,70.68504582,62.69607332,0.201037479,-0.34267752,0.425243037,-0.824450786,-0.161217465,0.161217465,76.01102749,-76.01102749,54.31495418,-54.31495418,62.30392668,-62.30392668,-0.938031741,0.483826898,-0.417401833,0.244875742,-1.204031741,0.621026898,-0.592401833,0.347542409,-32.69607332,-40.68504582,-18.98897251,7.988972505,0,21.69607332,0,-7.988972505,13.70710081,
,200054781,,,Métropole du Grand Paris,ME,131,7086571,41.55464983,57.89070033,77.57993688,125,46,39,28.94535017,30,57.89070033,77.57993688,0.528370877,-0.900632176,0.32018659,-0.620769919,0.397328794,-0.397328794,83.44535017,-83.44535017,67.10929967,-67.10929967,47.42006312,-47.42006312,-0.451846613,0.233057726,-0.789498422,0.463172408,-0.717846613,0.370257726,-0.964498422,0.565839074,-47.57993688,-27.89070033,-11.55464983,-19.68923655,0,16.3360505,0,19.68923655,36.02528705,
,200054807,,,Métropole d'Aix-Marseille-Provence,ME,92,1895060,42.74565482,55.50869036,81.342033,125,46,39,27.75434518,30,55.50869036,81.342033,0.566080213,-0.964909455,0.250155497,-0.484995351,0.521316854,-0.521316854,82.25434518,-82.25434518,69.49130964,-69.49130964,43.657967,-43.657967,-0.361330234,0.186370331,-0.883550825,0.518349817,-0.627330234,0.323570331,-1.058550825,0.621016484,-51.342033,-25.50869036,-12.74565482,-25.83334264,0,12.76303555,0,25.83334264,38.59637819,
,200055481,,,CC Beauce Val de Loire,CC,30,20352,42.67894293,55.64211413,81.796036,125,46,39,27.82105707,30,55.64211413,81.796036,0.573717365,-0.977927327,0.254078156,-0.492600506,0.527786143,-0.527786143,82.32105707,-82.32105707,69.35788587,-69.35788587,43.203964,-43.203964,-0.366400337,0.188985437,-0.8949009,0.525008528,-0.632400337,0.326185437,-1.0699009,0.627675195,-51.796036,-25.64211413,-12.67894293,-26.15392186,0,12.9631712,0,26.15392186,39.11709306,
,200055655,,,CA Roissy Pays de France,CA,42,352112,42.13898625,56.72202751,79.20942374,125,46,39,28.36101375,30,56.72202751,79.20942374,0.54369975,-0.926760937,0.285827609,-0.554155568,0.453795656,-0.453795656,82.86101375,-82.86101375,68.27797249,-68.27797249,45.79057626,-45.79057626,-0.407437045,0.210151739,-0.830235594,0.487071548,-0.673437045,0.347351739,-1.005235594,0.589738215,-49.20942374,-26.72202751,-12.13898625,-22.48739624,0,14.58304126,0,22.48739624,37.0704375,
,200055887,,,CC Mayenne Communauté,CC,33,38434,50.18969147,70.88460627,61.98197028,125,46,39,35.44230313,30,70.88460627,61.98197028,0.172953423,-0.29480697,0.40562033,-0.786406762,-0.179655194,0.179655194,74.81030853,-74.81030853,54.11539373,-54.11539373,63.01802972,-63.01802972,-0.945615038,0.487738283,-0.399549257,0.234402231,-1.211615038,0.624938283,-0.574549257,0.337068897,-31.98197028,-40.88460627,-20.18969147,8.902635983,0,20.6949148,0,-8.902635983,11.79227882,
,200056232,,,CA Communauté Paris-Saclay,CA,27,315498,42.0807522,54.21207332,78.2724399,125,46,39,27.10603666,30,54.21207332,78.2724399,0.53081142,-0.904792192,0.237773894,-0.460990202,0.485538198,-0.485538198,82.9192478,-82.9192478,70.78792668,-70.78792668,46.7275601,-46.7275601,-0.312058786,0.160956637,-0.806810997,0.473329119,-0.578058786,0.298156637,-0.981810997,0.575995785,-48.2724399,-24.21207332,-12.0807522,-24.06036658,0,12.13132111,0,24.06036658,36.1916877,
,200056380,,,CA Plaine Vallée,CA,18,183806,39.48122865,62.03754269,69.80460745,125,46,39,31.01877135,30,62.03754269,69.80460745,0.444742889,-0.75808447,0.442103755,-0.857139934,0.156739367,-0.156739367,85.51877135,-85.51877135,62.96245731,-62.96245731,55.19539255,-55.19539255,-0.609426622,0.314335837,-0.595115186,0.349134243,-0.875426622,0.451535837,-0.770115186,0.451800909,-39.80460745,-32.03754269,-9.481228653,-7.767064755,0,22.55631404,0,7.767064755,30.3233788,
,200057859,,,CA Coeur d'Essonne Agglomération,CA,21,198060,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200057958,,,CA Paris - Vallée de la Marne,CA,12,229695,39.72771456,61.54457088,70.72892961,125,46,39,30.77228544,30,61.54457088,70.72892961,0.454684487,-0.775030376,0.427610384,-0.82904054,0.185340359,-0.185340359,85.27228544,-85.27228544,63.45542912,-63.45542912,54.27107039,-54.27107039,-0.590693693,0.304673589,-0.61822324,0.362690968,-0.856693693,0.441873589,-0.79322324,0.465357634,-40.72892961,-31.54457088,-9.727714562,-9.184358731,0,21.81685631,0,9.184358731,31.00121505,
,200058360,,,CC Entre Beauce et Perche,CC,33,22063,44.02375053,59.31416358,82.73642616,125,46,39,29.65708179,30,59.31416358,82.73642616,0.567785909,-0.967816891,0.299692096,-0.581035696,0.472661259,-0.472661259,80.97624947,-80.97624947,65.68583642,-65.68583642,42.26357384,-42.26357384,-0.505938216,0.260957606,-0.918410654,0.538800917,-0.771938216,0.398157606,-1.093410654,0.641467584,-52.73642616,-29.31416358,-14.02375053,-23.42226259,0,15.29041305,0,23.42226259,38.71267564,
,200058477,,,CA Val d'Yerres Val de Seine,CA,9,178011,40.79021907,59.41956186,74.71332151,125,46,39,29.70978093,30,59.41956186,74.71332151,0.497538836,-0.848077561,0.365135119,-0.707915026,0.30862807,-0.30862807,84.20978093,-84.20978093,65.58043814,-65.58043814,50.28667849,-50.28667849,-0.509943351,0.263023412,-0.717833038,0.421128716,-0.775943351,0.400223412,-0.892833038,0.523795382,-44.71332151,-29.41956186,-10.79021907,-15.29375965,0,18.62934279,0,15.29375965,33.92310244,
,200058485,,,CA Val Parisis,CA,15,273000,39,63,68,125,46,39,31.5,30,63,68,0.425333333,-0.725,0.4704,-0.912,0.1009,-0.1009,86,-86,62,-62,57,-57,-0.646,0.3332,-0.55,0.322666667,-0.912,0.4704,-0.725,0.425333333,-38,-33,-9,-5,0,24,0,5,29,
,200058519,,,CA Saint-Germain Boucles de Seine,CA,20,341945,39,63,68,125,46,39,31.5,30,63,68,0.425333333,-0.725,0.4704,-0.912,0.1009,-0.1009,86,-86,62,-62,57,-57,-0.646,0.3332,-0.55,0.322666667,-0.912,0.4704,-0.725,0.425333333,-38,-33,-9,-5,0,24,0,5,29,
,200058782,,,CA de Saint-Quentin-en-Yvelines,CA,12,231606,42.38286084,56.23427831,80.68572816,125,46,39,28.11713916,30,56.23427831,80.68572816,0.561775387,-0.957571683,0.271487782,-0.526353864,0.493430258,-0.493430258,82.61713916,-82.61713916,68.76572169,-68.76572169,44.31427184,-44.31427184,-0.388902576,0.200591855,-0.867143204,0.508724013,-0.654902576,0.337791855,-1.042143204,0.61139068,-50.68572816,-26.23427831,-12.38286084,-24.45144985,0,13.85141747,0,24.45144985,38.30286732,
,200059228,,,CA Grand Paris Sud Seine Essonne Sénart,CA,24,350953,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200059392,,,CC Bièvre Isère,CC,54,55274,50.36753952,74.59840027,66.27389448,125,46,39,37.29920013,30,74.59840027,66.27389448,0.233293206,-0.397658874,0.474924871,-0.920772708,-0.167988527,0.167988527,74.63246048,-74.63246048,50.40159973,-50.40159973,58.72610552,-58.72610552,-1.08673921,0.560528645,-0.506847362,0.297350452,-1.35273921,0.697728645,-0.681847362,0.400017119,-36.27389448,-44.59840027,-20.36753952,8.324505785,0,24.23086074,0,-8.324505785,15.90635496,
,200059400,,,CC Porte Océane du Limousin,CC,13,26491,49.3908952,70.01517466,61.62427946,125,46,39,35.00758733,30,70.01517466,61.62427946,0.179422969,-0.305834606,0.404235877,-0.783722619,-0.169328265,0.169328265,75.6091048,-75.6091048,54.98482534,-54.98482534,63.37572054,-63.37572054,-0.912576637,0.470697423,-0.390606986,0.229156099,-1.178576637,0.607897423,-0.565606986,0.331822765,-31.62427946,-40.01517466,-19.3908952,8.390895204,0,20.62427946,0,-8.390895204,12.23338425,
,200059889,,,CU Grand Paris Seine et Oise,CU,73,413904,40.84232185,58.45701007,73.9064828,125,46,39,29.22850504,30,58.45701007,73.9064828,0.484941027,-0.826604024,0.345247889,-0.669358153,0.31177036,-0.31177036,84.15767815,-84.15767815,66.54298993,-66.54298993,51.0935172,-51.0935172,-0.473366383,0.244157397,-0.69766207,0.409295081,-0.739366383,0.381357397,-0.87266207,0.511961748,-43.9064828,-28.45701007,-10.84232185,-15.44947272,0,17.61468823,0,15.44947272,33.06416095,
,200060010,,,CA Mauges Communauté,CA,6,123455,47.72648286,68.27020899,65.45590577,125,46,39,34.13510449,30,68.27020899,65.45590577,0.260031536,-0.443235573,0.402657032,-0.780661593,-0.056792639,0.056792639,77.27351714,-77.27351714,56.72979101,-56.72979101,59.54409423,-59.54409423,-0.846267941,0.436496096,-0.486397644,0.285353285,-1.112267941,0.573696096,-0.661397644,0.388019951,-35.45590577,-38.27020899,-17.72648286,2.814303216,0,20.54372612,0,-2.814303216,17.72942291,
,200065563,,,CC Normandie-Cabourg-Pays d'Auge,CC,39,31762,50,69,60,125,46,39,34.5,30,69,60,0.146666667,-0.25,0.3724,-0.722,-0.18162,0.18162,75,-75,56,-56,65,-65,-0.874,0.4508,-0.35,0.205333333,-1.14,0.588,-0.525,0.308,-30,-39,-20,9,0,19,0,-9,10,
,200065589,,,CC Val Ès Dunes,CC,18,17825,49.71557768,71.13316741,63.27085669,125,46,39,35.5665837,30,71.13316741,63.27085669,0.198810759,-0.338881975,0.419784759,-0.81386841,-0.15866143,0.15866143,75.28442232,-75.28442232,53.86683259,-53.86683259,61.72914331,-61.72914331,-0.955060361,0.492610081,-0.431771417,0.253305898,-1.221060361,0.629810081,-0.606771417,0.355972565,-33.27085669,-41.13316741,-19.71557768,7.862310717,0,21.41758973,0,-7.862310717,13.55527901,
,200065597,,,CU Caen la Mer,CU,50,270557,49.96981857,69.2901803,60.42981553,125,46,39,34.64509015,30,69.2901803,60.42981553,0.153413289,-0.261499924,0.37867909,-0.734173746,-0.178802161,0.178802161,75.03018143,-75.03018143,55.7098197,-55.7098197,64.57018447,-64.57018447,-0.885026851,0.456487534,-0.360745388,0.211637294,-1.151026851,0.593687534,-0.535745388,0.314303961,-30.42981553,-39.2901803,-19.96981857,8.860364773,0,19.32036173,0,-8.860364773,10.45999696,
,200065647,,,CA Pays de Montbéliard Agglomération,CA,72,143494,53.81177213,87.97775019,81.60129445,125,46,39,43.9888751,30,87.97775019,81.60129445,0.407579661,-0.694738058,0.66965317,-1.298307167,-0.128676877,0.128676877,71.18822787,-71.18822787,37.02224981,-37.02224981,43.39870555,-43.39870555,-1.595154507,0.822763904,-0.890032361,0.522152319,-1.861154507,0.959963904,-1.065032361,0.624818985,-51.60129445,-57.97775019,-23.81177213,6.376455745,0,34.16597807,0,-6.376455745,27.78952232,
,200065787,,,CC de Pont-Audemer / Val de Risle,CC,26,28593,50.78166899,73.69001391,64.69001391,125,46,39,36.84500696,30,73.69001391,64.69001391,0.203989059,-0.347708623,0.449003561,-0.870517107,-0.18162,0.18162,74.21833101,-74.21833101,51.30998609,-51.30998609,60.30998609,-60.30998609,-1.052220529,0.542724273,-0.467250348,0.274120204,-1.318220529,0.679924273,-0.642250348,0.376786871,-34.69001391,-43.69001391,-20.78166899,9,0,22.90834493,0,-9,13.90834493,
,200065886,,,CA Loire Forez Agglomération Lfa,CA,88,111207,51.2985984,83.64384103,73.04719494,125,46,39,41.82192051,30,83.64384103,73.04719494,0.318979416,-0.543714914,0.633966756,-1.22911922,-0.213840318,0.213840318,73.7014016,-73.7014016,41.35615897,-41.35615897,51.95280506,-51.95280506,-1.430465959,0.737819284,-0.676179874,0.396692192,-1.696465959,0.875019284,-0.851179874,0.499358859,-43.04719494,-53.64384103,-21.2985984,10.59664608,0,32.34524263,0,-10.59664608,21.74859654,
,200065894,,,CC de Forez-Est,CC,42,64413,50.63559882,76.97186362,67.63005789,125,46,39,38.48593181,30,76.97186362,67.63005789,0.249252066,-0.424861477,0.51619079,-1.000778062,-0.18851764,0.18851764,74.36440118,-74.36440118,48.02813638,-48.02813638,57.36994211,-57.36994211,-1.176930818,0.607048527,-0.540751447,0.317240849,-1.442930818,0.744248527,-0.715751447,0.419907516,-37.63005789,-46.97186362,-20.63559882,9.341805736,0,26.3362648,0,-9.341805736,16.99445907,
,200065928,,,CA Lannion-Trégor Communauté,CA,60,104085,50.2099757,70.64640153,61.69682075,125,46,39,35.32320077,30,70.64640153,61.69682075,0.168473727,-0.287171126,0.400553946,-0.776584182,-0.18060254,0.18060254,74.7900243,-74.7900243,54.35359847,-54.35359847,63.30317925,-63.30317925,-0.936563258,0.48306947,-0.392420519,0.230220038,-1.202563258,0.62026947,-0.567420519,0.332886704,-31.69682075,-40.64640153,-20.2099757,8.949580785,0,20.43642583,0,-8.949580785,11.48684505,
,200066009,,,CA Mulhouse Alsace Agglomération,CA,39,277640,45.30229146,67.39886608,74.61082927,125,46,39,33.69943304,30,67.39886608,74.61082927,0.429858555,-0.732713445,0.433092863,-0.839669836,0.145537417,-0.145537417,79.69770854,-79.69770854,57.60113392,-57.60113392,50.38917073,-50.38917073,-0.813156911,0.419417775,-0.715270732,0.419625496,-1.079156911,0.556617775,-0.890270732,0.522292163,-44.61082927,-37.39886608,-15.30229146,-7.211963191,0,22.09657462,0,7.211963191,29.30853781,
,200066017,,,CC Lieuvin Pays d'Auge,CC,47,18859,53.21244404,87.28122654,81.04886252,125,46,39,43.64061327,30,87.28122654,81.04886252,0.408267471,-0.695910462,0.667748137,-1.294613735,-0.125769106,0.125769106,71.78755596,-71.78755596,37.71877346,-37.71877346,43.95113748,-43.95113748,-1.568686609,0.80911204,-0.876221563,0.514049984,-1.834686609,0.94631204,-1.051221563,0.61671665,-51.04886252,-57.28122654,-23.21244404,6.232364024,0,34.0687825,0,-6.232364024,27.83641847,
,200066025,,,CC Pays Rhin - Brisach,CC,29,33414,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,200066033,,,CC Sud Alsace Largue,CC,44,22549,52.32590779,89.60728803,80.25910361,125,46,39,44.80364402,30,89.60728803,80.25910361,0.409686872,-0.698329895,0.730715053,-1.416692449,-0.188646362,0.188646362,72.67409221,-72.67409221,35.39271197,-35.39271197,44.74089639,-44.74089639,-1.657076945,0.854702845,-0.85647759,0.502466853,-1.923076945,0.991902845,-1.03147759,0.60513352,-50.25910361,-59.60728803,-22.32590779,9.348184424,0,37.28138024,0,-9.348184424,27.93319582,
,200066041,,,CC Sundgau,CC,64,48634,52.85670278,89.53111481,81.24452038,125,46,39,44.7655574,30,89.53111481,81.24452038,0.416354658,-0.70969544,0.718818476,-1.393627657,-0.167223476,0.167223476,72.14329722,-72.14329722,35.46888519,-35.46888519,43.75547962,-43.75547962,-1.654182363,0.85320985,-0.881113009,0.516919632,-1.920182363,0.99040985,-1.056113009,0.619586299,-51.24452038,-59.53111481,-22.85670278,8.286594433,0,36.67441203,0,-8.286594433,28.38781759,
,200066058,,,CA Saint-Louis Agglomération,CA,40,79063,52.57416739,85.63410027,81.52775792,125,46,39,42.81705014,30,85.63410027,81.52775792,0.424652661,-0.723839763,0.647974684,-1.256277449,-0.082865989,0.082865989,72.42583261,-72.42583261,39.36589973,-39.36589973,43.47224208,-43.47224208,-1.50609581,0.776828365,-0.888193948,0.521073783,-1.77209581,0.914028365,-1.063193948,0.623740449,-51.52775792,-55.63410027,-22.57416739,4.106342356,0,33.05993288,0,-4.106342356,28.95359052,
,200066108,,,CC Haute Saulx et Perthois-Val d'Ornois,CC,52,17484,52.24966654,88.75033346,79.24966654,125,46,39,44.37516673,30,88.75033346,79.24966654,0.396,-0.675,0.715413072,-1.387025343,-0.191723458,0.191723458,72.75033346,-72.75033346,36.24966654,-36.24966654,45.75033346,-45.75033346,-1.624512671,0.837906536,-0.831241664,0.487661776,-1.890512671,0.975106536,-1.006241664,0.590328443,-49.24966654,-58.75033346,-22.24966654,9.500666914,0,36.50066691,0,-9.500666914,27,
,200066116,,,CC Argonne-Meuse,CC,38,7490,52,91.2745442,79.97480466,125,46,39,45.6372721,30,91.2745442,79.97480466,0.410297135,-0.699370116,0.769781066,-1.49243268,-0.228028744,0.228028744,73,-73,33.7254558,-33.7254558,45.02519534,-45.02519534,-1.72043268,0.887381066,-0.849370116,0.498297135,-1.98643268,1.024581066,-1.024370116,0.600963802,-49.97480466,-61.2745442,-22,11.29973954,0,39.2745442,0,-11.29973954,27.97480466,
,200066124,,,CA Gaillac-Graulhet,CA,61,74654,41.94320105,58.73943414,75.80289834,125,46,39,29.36971707,30,58.73943414,75.80289834,0.496608894,-0.846492432,0.329206169,-0.638256858,0.344340708,-0.344340708,83.05679895,-83.05679895,66.26056586,-66.26056586,49.19710166,-49.19710166,-0.484098497,0.249692909,-0.745072458,0.437109176,-0.750098497,0.386892909,-0.920072458,0.539775842,-45.80289834,-28.73943414,-11.94320105,-17.0634642,0,16.79623309,0,17.0634642,33.85969729,
,200066132,,,CC du Pays de Stenay et du Val Dunois,CC,41,10444,53.46358043,88.60958944,81.5367503,125,46,39,44.30479472,30,88.60958944,81.5367503,0.411739825,-0.701829247,0.688861777,-1.335548343,-0.142729894,0.142729894,71.53641957,-71.53641957,36.39041056,-36.39041056,43.4632497,-43.4632497,-1.619164399,0.835147953,-0.888418758,0.521205671,-1.885164399,0.972347953,-1.063418758,0.623872338,-51.5367503,-58.60958944,-23.46358043,7.072839142,0,35.14600902,0,-7.072839142,28.07316987,
,200066140,,,CC de l'Aire à l'Argonne,CC,47,6763,52.2648826,89.13515641,79.43632789,125,46,39,44.5675782,30,89.13515641,79.43632789,0.398514531,-0.679286132,0.722657367,-1.401070405,-0.19572236,0.19572236,72.7351174,-72.7351174,35.86484359,-35.86484359,45.56367211,-45.56367211,-1.639135943,0.845449066,-0.835908197,0.490399476,-1.905135943,0.982649066,-1.010908197,0.593066142,-49.43632789,-59.13515641,-22.2648826,9.69882852,0,36.87027381,0,-9.69882852,27.17144529,
