siren,SUPERFICIE_EPCI,composition,PRELEVEMENT  Bois Fort Tige(m3/an),PRELEVEMENT VAT (m3/an),RECOLTE TOTALE (m3/an),recolteBo,recolteBi,RECOLTE TOTALE BE  (m3/an),RECOLTE TOTALE BE COMM  (m3/an),RECOLTE TOTALE BE AUTOCONSOM  (m3/an),PUITS PB (tco2/an),STOCKS PB (tCO2/m3),STOCKS BO,STOCKS BI,
244000675,34537.6,feuillus,7879.62510746978,11346.6601547565,8825.18012036615,1388.75783455931,1548.33559815774,5888.08668764911,2144.595755387,3743.49093226211,-146.703224975773,31794.6862198135,20722.2799414617,11072.4062783518,
244000691,52048.2,feuillus,5297.49205634115,7628.38856113126,5933.19110310209,933.665434131529,1040.94997159385,3958.57569737672,1441.81719603075,2516.75850134596,-98.6289523104406,21375.6486363356,13931.6416557819,7444.00698055362,
244000766,60002.1,feuillus,7882.80094346503,11351.2333585896,8828.73705668083,1389.3175651378,1548.95964560394,5890.4598459391,2145.46012194028,3744.99972399882,-146.762352837333,31807.5008788331,20730.6319330405,11076.8689457926,
244000774,21478.8,feuillus,7703.95104454187,11093.6895041403,8628.42516988689,1358.12222322478,1516.03133826997,5754.27160839214,2096.29547007644,3657.97613831571,-143.559476811341,31106.5453373717,20265.1522130315,10841.3931243402,
244000808,48161.9,feuillus,11130.1526929055,16027.4198777839,12465.7710160541,1961.65255850316,2187.05984007029,8317.05861748066,3029.29110160154,5287.76751587912,-207.221698018871,44910.7295871308,29270.6996523166,15640.0299348142,
244000824,16583.6,feuillus,4755.20497923015,6847.49517009141,5325.82957673777,838.142418318718,934.753024045069,3552.93413437398,1294.14351384919,2258.79062052479,-88.5533555188996,19190.8746805736,12506.2997961237,6684.57488444993,
244000857,61100.1,feuillus,4939.8256138084,7113.34888388409,5532.6046874654,870.627907922897,970.669002932671,3691.30777660984,1344.47120253,2346.83657407983,-91.9699019280276,19932.4464336184,12991.0303897961,6941.41604382222,
244000865,61226.3,feuillus,14725.5464139973,21204.7868361561,16492.6119836769,2595.32879695239,2893.54980778233,11003.7333789422,4007.84858473471,6995.88479420751,-274.160904738464,59418.3252708942,38726.0676643822,20692.257606512,
244000873,71877,feuillus,4605.17082615741,6631.44598966667,5157.7913252963,811.646109692102,904.909793103927,3441.23542250027,1253.38828585217,2187.8471366481,-85.7392836013459,18582.0974233292,12110.9364641499,6471.16095917936,
244000881,18802.5,feuillus,6159.30040063612,8869.39257691601,6898.41644871245,1085.55630123555,1210.29413709181,4602.56601038509,1676.37537512229,2926.1906352628,-114.674139955123,24853.0889351766,16198.0735637465,8655.01537143018,
244100293,29572.1,feuillus,8192.43548461028,11797.1070978388,9175.52774276352,1571.65453758637,1453.77178648537,6150.10141869178,1808.64815580516,4341.45326288663,-151.11531479519,33847.5285438308,23451.3638653697,10396.1646784611,
244100780,52183.8,feuillus,71823.8926282103,103426.405384623,80442.7597435955,13749.4178613467,12780.1377510168,53913.204131232,15831.5751353888,38081.6289958433,-1325.10982529673,296554.142773429,205161.244721527,91392.898051901,
244100798,46609.9,feuillus,59981.3093036776,86373.0853972957,67179.0664201189,11482.3640895652,10672.9023913452,45023.7999392085,13221.2077375933,31802.5922016152,-1106.62092214767,247657.222577122,171333.516278065,76323.7062990572,
244100806,55516,feuillus,73139.4669741805,105320.83244282,81916.2030110821,14001.261373979,13014.2272823408,54900.7143547624,16121.5568300907,38779.1575246717,-1349.38142111203,301986.026345145,208919.114985398,93066.9113597473,
244200614,19701.6,feuillus,5389.94160350515,7761.51590904742,6036.73459592577,453.852103624134,247.220251567618,5335.66224073402,1472.25194590268,3863.41029483134,-35.017468052709,8540.04453933348,6772.13125951871,1767.91327981477,
244200622,30740.4,feuillus,5878.17273726085,8464.56874165562,6583.55346573215,495.653377338293,269.75146040913,5818.14862798472,1604.34316083976,4213.80546714496,-38.2307749759703,9324.90457032589,7395.86685564542,1929.03771468047,
244200630,25114.6,feuillus,8428.60725999488,12137.1944543926,9440.04013119427,709.718475072652,386.59461650299,8343.72703961863,2302.25749230885,6041.46954730978,-54.759124897339,13354.6310331258,10590.0284081924,2764.6026249334,
244200770,72326.1,feuillus,20157.9607875988,29027.4635341422,22576.9160821106,1698.16460017802,924.74242002843,19954.0090619042,5504.65059821057,14449.3584636936,-131.010104884515,31952.0647640701,25339.0773797047,6612.98738436544,
244200820,25854.5,feuillus,4910.18776465491,7070.67038110307,5499.4102964135,414.174710596821,225.358722419926,4859.87686339675,1339.88655407819,3519.99030931857,-31.94369510288,7791.66487808274,6180.08704187418,1611.57783620856,
244200895,14449.2,feuillus,5910.63222604584,8511.310405506,6619.90809317133,497.696091511455,271.102749034695,5851.10925262519,1614.47756514692,4236.63168747827,-38.4003001094249,9365.04811726073,7426.3471120899,1938.70100517084,
244300307,21238.5,feuillus,707.110010515154,1018.23841514182,791.963211776972,81.3897918462306,36.7847323142616,673.78868761648,153.018314856191,520.770372760289,-5.90263272227057,1477.50743162773,1214.45367150717,263.053760120567,
244301016,28328.7,feuillus,6938.52597771304,9991.47740790678,7771.14909503861,799.728790740777,361.167840979705,6610.25246331813,1499.49148263896,5110.76098067917,-57.9849717546641,14515.8843003117,11933.112790853,2582.77150945867,
244301032,38305.8,feuillus,17922.225780788,25808.0051243347,20072.8928744825,2065.70098564031,932.89721932143,17074.2946695208,3873.18934807558,13201.1053214452,-149.775292189975,37494.5567219351,30823.2530067962,6671.30371513891,
244301099,17272.7,feuillus,3125.80969043903,4501.1659542322,3500.90685329171,360.278251007506,162.706306906616,2977.92229537759,675.521720639074,2302.40057473851,-26.1222610094346,6539.41369635997,5375.87374012322,1163.53995623675,
244301107,20128.9,feuillus,1455.59629791432,2096.05866899662,1630.26785366404,167.500604493245,75.7136491045677,1387.05360006623,315.066607412801,1071.98699265343,-12.1481717147376,3040.79275792779,2499.35181663585,541.440941291938,
244301123,34163.5,feuillus,6383.6871661273,9192.50951922331,7149.72962606257,733.867550248492,334.902777369608,6080.95929844447,1393.03027820832,4687.92902023615,-53.3834068992976,13345.3132706546,10950.3676146891,2394.94565596555,
244301131,11580.1,feuillus,3060.74237378211,4407.46901824624,3428.03145863597,352.002184732113,159.164735263605,2916.86453864025,662.886015641778,2253.97852299847,-25.5319884716549,6390.5964211982,5252.38283486599,1138.21358633221,
244400404,53317.4,feuillus,10716.0855499127,15431.1631918743,12002.0158159022,3442.95736738777,262.598443275338,8296.4600052391,3545.07898421707,4751.38102102203,-185.086719304365,53251.7998958978,51373.9146005737,1877.88529532411,
244400438,30051,feuillus,6027.21408888552,8679.18828799514,6750.47977955178,1936.47587596208,147.697312573379,4666.30659101632,1993.91371974062,2672.3928712757,-104.101192274072,29951.2351871512,28895.0270543801,1056.20813277108,
244400453,21422.9,feuillus,6305.32369131768,9079.66611549746,7061.9625342758,2025.82935304802,154.512408283324,4881.62077294446,2085.91751182487,2795.70326111959,-108.904662130808,31333.2544729123,30228.3104532856,1104.94401962671,
244400503,50947.4,feuillus,7896.16931692472,11370.4838163716,8843.70963495568,2536.95010152926,193.496194184435,6113.26333924199,2612.19862148987,3501.06471775212,-136.381523564199,39238.6964858104,37854.9729068434,1383.72357896705,
244400537,27572.1,feuillus,3473.41028822862,5001.71081504921,3890.21952281605,1115.96753181152,85.1161676805399,2689.13582332399,1149.06826368729,1540.0675596367,-59.9922529595242,17260.5331269131,16651.8532060119,608.67992090126,
244400552,79977.0833049104,feuillus,8733.03814545146,12575.5749294501,9781.00272290563,2805.82661294688,214.003724716287,6761.17238524246,2889.05028366988,3872.12210157258,-150.835804023108,43397.376554969,41867.0002024789,1530.37635249015,
244400552,79977.0833049104,feuillus,8733.03814545146,12575.5749294501,9781.00272290563,2805.82661294688,214.003724716287,6761.17238524246,2889.05028366988,3872.12210157258,-150.835804023108,43397.376554969,41867.0002024789,1530.37635249015,
244400586,22308.1,feuillus,1168.01104218111,1681.9359007408,1308.17236724284,375.268768071797,28.6221941749676,904.281404996079,386.399621362063,517.881783634017,-20.1737221023152,5804.23607153214,5599.55398396651,204.682087565638,
244400610,39217.8,feuillus,7524.7148743465,10835.589419059,8427.68065926808,2347.58079108206,218.44916343116,5861.65070475486,2736.16187224913,3125.48883250573,-128.169184377388,36591.4747246513,35029.3082979711,1562.16642668023,
244400610,39217.8,feuillus,7524.7148743465,10835.589419059,8427.68065926808,2347.58079108206,218.44916343116,5861.65070475486,2736.16187224913,3125.48883250573,-128.169184377388,36591.4747246513,35029.3082979711,1562.16642668023,
244400644,33411.4,feuillus,3137.84883451186,4518.50232169708,3514.39069465329,1008.1554231918,76.8932102434423,2429.34206121805,1038.05833828647,1391.28372293157,-54.1964828246036,15593.0164480969,15043.1402682331,549.876179863805,
244500203,23182.7,feuillus,14402.9735689924,20740.281939349,16131.3303972715,2757.19533987256,2562.82386682671,10811.3111905722,3174.73405974882,7636.57713082338,-265.726641809228,59468.5323204449,41141.3511155915,18327.1812048534,
244500211,36255,feuillus,37224.5767454934,53603.3905135105,41691.5259549526,7125.98888276535,6623.63457510304,27941.9024970842,8205.12035848438,19736.7821385999,-686.772194919875,153696.799810147,106330.083484473,47366.7163256732,
244500419,28667.9,feuillus,12265.5885104081,17662.4474549876,13737.459131657,2347.35506624193,2172.46458297768,9217.63948243742,2706.07783693116,6511.56164550625,-225.757924982315,50561.5969715694,35025.9401561608,15535.6568154086,
244500427,55161.1,feuillus,49802.7485687786,71715.9579390411,55779.078397032,9533.85810290614,8861.75844552111,37383.4618486048,10977.6277372888,26405.834111316,-918.832286031661,205630.896198096,142258.982534048,63371.9136640486,
244500468,33544,feuillus,21584.59292865,31081.813817256,24174.744080088,4131.98974162135,3840.70064756449,16202.0536909022,4757.72186959534,11444.3318213068,-398.22342006496,89120.7677395514,61655.2763990684,27465.491340483,
244500484,20774.1,feuillus,14241.8335914685,20508.2403717146,15950.8536224447,2726.34793235856,2534.15108073015,10690.354609356,3139.21524326404,7551.13936609196,-262.753701195019,58803.2004071707,40681.0630811579,18122.1373260127,
244500542,24931,feuillus,761.56838110884,1096.65846879673,852.956586841901,145.779815248939,135.410842487539,571.765929105423,167.893065604551,403.872863500871,-14.0450337273878,3143.591690703,2175.24615611742,968.345534585578,
244600433,36909.4,feuillus,25983.211041558,37415.8238998435,29101.196366545,5040.97387421789,8238.62395160768,15821.5985407194,6382.99528061156,9438.60326010783,-663.295149459265,134134.41215704,75218.6372595957,58915.7748974439,
244600482,30831.2,feuillus,21967.3991762491,31633.0548137987,24603.487077399,4262.6612429187,6970.67744269272,13370.1483917875,5395.29720394015,7974.8511878474,-561.087704622256,113453.562404007,63605.0846110336,49848.4777929735,
244600532,44460.3,feuillus,37746.201369634,54354.5299722729,42275.7455339901,7325.32373891155,11983.478321604,22966.9434734745,9269.35196193039,13697.5915115441,-964.444474643781,195000.301990932,109304.448480559,85695.8535103731,
244600573,33646.9,feuillus,22305.5624358184,32120.0099075785,24982.2299281166,4328.79230470918,7081.46023180629,13571.9773916012,5477.5871855743,8094.39020602687,-569.924274879572,115232.559919561,64591.8559120814,50640.7040074801,
244700449,22714.5,feuillus,5284.32304462874,7609.42518426539,5918.44180998419,931.344439421809,1038.36227873425,3948.73509182813,1438.23298913818,2510.50210268995,-98.3837710408237,21322.5110073861,13897.0090503553,7425.50195703087,
244700464,24413.1,feuillus,4321.80244772445,6223.39552472321,4840.41874145139,761.703371268915,849.228292812238,3229.48707737023,1176.26397938965,2053.22309798058,-80.463518015384,17438.6916706428,11365.7184132455,6072.97325739731,
244701355,69862.9,feuillus,16519.5798215663,23788.1949430555,18501.9294001543,2911.52124472008,3246.0749281196,12344.3332273146,4496.13024514616,7848.20298216843,-307.562301761166,66657.3408945495,43444.1173163558,23213.2235781937,
244701405,25660,feuillus,4816.22987789694,6935.3710241716,5394.17746324457,848.844568712705,946.38260921696,3598.95028531491,1310.83217947948,2288.11810583543,-89.6687907959414,19433.7313821007,12665.9913931185,6767.73998898223,
244800405,21340.9,feuillus,5050.80962769943,7273.16586388717,5656.90678302336,198.229413827263,916.811038951091,4541.866330245,4218.56971301144,323.296617233564,-55.6945273101872,9514.13894885259,2957.87019431211,6556.26875454047,
244800470,26330.7,feuillus,8962.24818389394,12905.6373848073,10037.7179659612,351.741866160367,1626.8061309917,8059.16996880915,7485.50658922532,573.663379583824,-98.8253791038075,16882.0606597495,5248.49850443528,11633.5621553143,
244900015,56181.2,feuillus,13808.3588662583,19884.0367674119,15465.3619302093,4436.46989086472,338.374822184597,10690.5172171599,4568.06009949206,6122.45711766788,-238.496028202566,68618.3364076188,66198.5615796999,2419.77482791894,
244900809,72067.5166950896,feuillus,6454.04287224545,9293.82173603345,7228.52801691491,2073.46952438383,158.225658417645,4996.83283411344,2135.61580255235,2861.21703156109,-111.469685244914,32070.6689566757,30939.1708656001,1131.4980910756,
244900882,73812.3,feuillus,28677.7816781911,41296.0056165951,32119.115479574,9207.86898793079,709.815199410863,22201.4312922323,9482.05703018124,12719.3742620511,-495.3728193891,142470.759365301,137394.752406747,5076.00695855454,
245100615,17350.6,feuillus,16986.6270154484,24460.7429022457,19025.0222573022,4162.90591747451,7225.48427966941,7636.63206015832,1884.31093841632,5752.32112174199,-568.832285208561,113787.234568047,62116.5905568041,51670.6440112433,
245100888,28004,feuillus,13981.9066827458,20133.9456231539,15659.7354846752,3427.85038794036,5930.90160915086,6300.98348758403,1559.55848958359,4741.42499800043,-467.455030346666,93561.3638387505,51148.4965691582,42412.8672695923,
245100979,31842,feuillus,2756.29961625082,3969.07144740118,3087.05557020092,675.485249213282,1172.42814180631,1239.14217918132,305.75378571218,933.388393469143,-92.3003847677081,18463.4483755321,10079.2190561917,8384.22931934042,
245200597,69462,feuillus,87234.0368800494,125617.013107271,97702.1213056553,21378.6095732771,37070.6142230316,39252.8975093466,9686.09198843315,29566.8055209134,-2919.44734639133,584097.993189713,318999.843826078,265098.149363635,
245300223,42528.6,feuillus,3238.94584945309,4664.08202321244,3627.61935138746,1040.63675331851,79.3705998293779,2507.61199823957,1071.5030976966,1436.10890054297,-55.9426162181624,16095.4012027395,15527.8087964724,567.592406267096,
245300306,25636.5,feuillus,3228.60942946802,4649.19757843395,3616.04256100418,1036.77379982694,79.3808865230897,2499.88787465415,1069.99415827778,1429.89371637637,-55.7501815350479,16037.8338990317,15470.167930901,567.66596813067,
245300330,43831.3,feuillus,4950.43673454829,7128.62889774954,5544.48914269409,1590.51946231793,121.310806447978,3832.65887392818,1637.6958870477,2194.96298688048,-85.5032455698175,24600.3697112716,23732.8558876892,867.513823582369,
245300355,48488.1,feuillus,4852.5581167598,6987.68368813411,5434.86509077098,1558.66771578885,119.10898140236,3757.08839357977,1606.7415717297,2150.34682185006,-83.8023229105985,24109.3498645269,23257.5816593285,851.768205198382,
245300389,52985.7,feuillus,2953.48684286305,4253.02105372279,3307.90526400661,948.055151487693,72.5488811789865,2287.30123133993,977.86360612409,1309.43762521584,-50.9775757718994,14665.1662547601,14146.3570971012,518.809157658968,
245300447,45437.5,feuillus,3607.4913751289,5194.78758018562,4040.39034014437,1159.04627206799,88.40183431027,2792.94223376612,1193.42476318865,1599.51747057747,-62.3080825952198,17926.8267260247,17294.6504546792,632.176271345492,
245400171,18961.1,feuillus,27432.1080908426,39502.2356508134,30723.9610617437,7725.83882609672,12317.9520753055,10680.1701603415,9636.20614893031,1043.96401141118,-1001.15601813034,203368.445287545,115280.714141061,88087.7311464843,
245400189,13836.1,feuillus,7721.71546680607,11119.2702722007,8648.3213228228,2174.70450903613,3467.3135853899,3006.30322839678,2712.44345549826,293.859772898518,-281.809982823146,57245.0817209108,32449.7435800289,24795.3381408818,
245400262,17415.4,feuillus,15858.0233626017,22835.5536421465,17760.9861661139,4466.17271243677,7120.79331062461,6174.02014305254,5570.52275131544,603.497391737106,-578.750837250459,117563.752151533,66641.7707327648,50921.9814187681,
245400510,37508.4,feuillus,47389.0933835068,68240.2944722498,53075.7845895276,13346.4222429934,21279.3190832125,18450.0432633218,16646.5906135307,1803.45264979105,-1729.50164374995,351319.928205126,199147.965940385,152171.962264741,
245400510,37508.4,feuillus,47389.0933835068,68240.2944722498,53075.7845895276,13346.4222429934,21279.3190832125,18450.0432633218,16646.5906135307,1803.45264979105,-1729.50164374995,351319.928205126,199147.965940385,152171.962264741,
245400601,15610.6,feuillus,25074.1391423331,36106.7603649596,28083.035839413,7061.75249365744,11259.143601432,9762.13974432362,8807.9112615899,954.228482733718,-915.100116208868,185887.598481799,105371.58344624,80516.0150355594,
245400676,14217.2,feuillus,10234.6233608704,14737.8576396533,11462.7781641748,2882.42705482355,4595.69492984348,3984.65617950778,3595.16447789614,389.491701611642,-373.520501490485,75874.5712910999,43009.989830121,32864.5814609789,
245400759,24903.5,feuillus,16972.9479699237,24441.0450766901,19009.7017263145,4780.17438488913,7621.43248261574,6608.09485880964,5962.16758302474,645.927275784895,-619.440873783035,125829.266535372,71327.1308414332,54502.1356939389,
245500327,24790.7,feuillus,31776.8324603805,45758.638742948,35590.0523556262,8949.46480889422,14268.8814893758,12371.7060573562,11162.3979948688,1209.30806248733,-1159.72009695637,235578.140485225,133538.987490224,102039.152995,
245501176,25792.2,feuillus,20512.2158423924,29537.590813045,22973.6817434794,5776.95571334282,9210.68446027513,7986.04156986148,7205.4229217123,780.618648149184,-748.609194298666,152067.694960069,86200.5531290519,65867.1418310168,
245501184,18441,feuillus,13289.5286865009,19136.9213085613,14884.272128881,3740.66822306505,5966.07481615897,5177.52908965696,4654.29614820652,523.232941450442,-484.836638835823,98480.5888521732,55816.1921088869,42664.3967432863,
245501242,24086.9,feuillus,15566.2933820526,22415.4624701557,17434.2485878989,4384.01137058878,6989.79660022111,6060.44061708904,5468.04538344107,592.395233647964,-568.103925801707,115401.006496275,65415.8044168444,49985.2020794305,
245501259,24447.7,feuillus,20122.4530758602,28976.3324292387,22537.1474449634,5666.30428323956,9035.09759534404,7835.74556637983,7062.72065216558,773.02491421425,-734.312038979961,149160.964253642,84549.4733990497,64611.4908545925,
245600440,12203.4,feuillus,3237.67862143377,4662.25721486463,3626.20005600582,861.400289781333,166.30995693798,2598.48980928651,1701.47879021164,897.011019074867,-51.332520053643,14042.6512104474,12853.3409513901,1189.31025905723,
245600465,8635,feuillus,288.665121863702,415.677775483731,323.304936487346,76.8007726205519,14.8278719415917,231.676291925203,151.700536017823,79.9757559073801,-4.57670753939557,1252.01543974064,1145.9788527268,106.036587013839,
245614383,32823.3,feuillus,7005.89440825485,10088.487947887,7846.60173724543,1863.95259662173,359.872035981424,5622.77710464228,3681.76775273303,1941.00935190925,-111.076563567692,30386.3795934074,27812.8746017602,2573.50499164718,
245614417,77037.6,feuillus,21884.4601638523,31513.6226359474,24510.5953835146,5822.46804919209,1124.13987088362,17563.9874634389,11500.8156021171,6063.17186132184,-346.972204957953,94918.5749862402,86879.6631515403,8038.91183469992,
245614433,72130.2,feuillus,11503.4432835491,16564.9583283107,12883.856477575,3060.54755167274,590.897794629885,9232.41113127233,6045.33897582883,3187.07215544351,-182.383986208375,49893.414584338,45667.8058345884,4225.60874974964,
245614433,72130.2,feuillus,11503.4432835491,16564.9583283107,12883.856477575,3060.54755167274,590.897794629885,9232.41113127233,6045.33897582883,3187.07215544351,-182.383986208375,49893.414584338,45667.8058345884,4225.60874974964,
245700133,26061.6,feuillus,17473.0073093338,25161.1305254407,19569.7681864539,4921.0085434224,7845.97617999639,6802.78346303512,6137.82578855882,664.957674476293,-637.690926437206,129536.465780526,73428.5806304619,56107.8851500646,
245700372,13913.2,feuillus,14255.632233066,20528.1104156151,15966.308101034,4014.88345817445,6401.26504563851,5550.15959722101,5007.64325243443,542.516344786574,-520.270332674551,105684.395607841,59907.8809006582,45776.5147071825,
245700398,7432.3,feuillus,5923.21452076293,8529.42890989861,6634.00026325448,1668.18388759143,2659.72532467775,2306.0910509853,2080.67553530319,225.415515682108,-216.172298698342,43911.8613926097,24891.7216898907,19020.1397027191,
245700695,18801.4,feuillus,13656.9372672059,19665.9896647765,15295.7697392706,3846.27006554295,6132.43058811996,5317.0690856077,4797.33684462026,519.732240987432,-498.420496485866,101245.959305196,57391.9246719768,43854.0346332196,
245700950,18166,feuillus,13362.8950348903,19242.568850242,14966.4424390771,3762.36972504707,5965.02089502524,5239.05181900479,4696.64618275371,542.405636251088,-485.867953217807,98796.8699528551,56140.0099754946,42656.8599773605,
245701164,4753.1,feuillus,6955.42595017959,10015.8133682586,7790.07706420114,1958.89064303725,3123.22345894551,2707.96296221838,2443.26531842166,264.697643796717,-253.843653780541,51564.1800884002,29229.4878700786,22334.6922183216,
245701206,98180.2,feuillus,56064.8433170391,80733.3743765363,62792.6245150838,15789.5642278753,25166.8343087545,21836.225978454,19694.7641460906,2141.46183236345,-2045.70807376677,415575.418234576,235603.185768921,179972.232465655,
245701222,8662.5,feuillus,11063.1212143165,15930.8945486158,12390.6957600345,3115.76095910446,4967.71872106827,4307.2160798618,3886.19483120751,421.02124865429,-403.757171936626,82016.6555895962,46491.6699071069,35524.9856824893,
245701271,9966,feuillus,12961.3216153048,18664.3031260389,14516.6802091414,3650.36042587176,5820.07543719335,5046.24434607626,4552.98464974177,493.259696334493,-473.033464840313,96088.9996877898,54468.6688706617,41620.3308171281,
245701354,22439,feuillus,19736.3983363482,28420.4136043414,22104.76613671,5558.45843306408,8862.3159416404,7683.99176200551,6932.8978427999,751.093919205614,-720.295133907287,146316.157400193,82940.2569883495,63375.9004118432,
245701362,15690.6,feuillus,13487.683929559,19422.264858565,15106.2060011061,3798.60241991001,6056.43006731362,5251.17351388246,4737.88242545718,513.291088425279,-492.243464920785,99991.1965278339,56680.6543033242,43310.5422245096,
245701404,7287.3,feuillus,7125.37293346206,10260.5370241854,7980.4176854775,2006.75364348453,3199.53545029826,2774.12859169471,2502.96339776268,271.165193932028,-260.046000479996,52824.0852206274,29943.6732157343,22880.4120048931,
245701404,7287.3,feuillus,7125.37293346206,10260.5370241854,7980.4176854775,2006.75364348453,3199.53545029826,2774.12859169471,2502.96339776268,271.165193932028,-260.046000479996,52824.0852206274,29943.6732157343,22880.4120048931,
245801063,18211,feuillus,9385.70955632149,13515.4217611029,10511.9947030801,2313.11358453564,1612.59306498538,6586.28805355904,1664.43801960558,4921.85003395346,-196.08290951126,46046.9297631111,34515.0076149569,11531.9221481541,
245804406,24746.9,feuillus,12051.0467391479,17353.5073043729,13497.1723478456,2966.08237907214,2070.96902355685,8460.12094521662,2140.16026221538,6319.96068300124,-251.59284240094,59068.0936595003,44258.2485290346,14809.8451304657,
245804497,29255.8,feuillus,18197.4573092273,26204.3385252873,20381.1521863346,4477.48754650316,3119.72693915014,12783.9377006813,3229.15264213195,9554.78505854932,-379.468985719996,89120.2924799555,66810.6044582568,22309.6880216987,
245900410,65155.6,feuillus,7697.02489976134,11083.7158556563,8620.6678877327,2449.15052642414,113.913977973216,6057.60338333534,1751.4274113382,4306.17597199715,-128.021064780423,37359.4938465583,36544.8759779235,814.617868634815,
245900428,30221.3,feuillus,4995.25046043335,7193.16066302403,5594.68051568536,1589.46092212462,73.9284149825403,3931.2911785782,1136.64938035656,2794.64179822164,-83.0836967682677,24245.7353677476,23717.0609336164,528.674434131227,
245900758,12763.7,feuillus,465.841308606673,670.811484393609,521.742265639474,148.228114247041,6.89433089521122,366.619820497221,106.000337513873,260.619482983349,-7.74812360921181,2261.08083694822,2211.77832605846,49.3025108897579,
245900758,12763.7,feuillus,465.841308606673,670.811484393609,521.742265639474,148.228114247041,6.89433089521122,366.619820497221,106.000337513873,260.619482983349,-7.74812360921181,2261.08083694822,2211.77832605846,49.3025108897579,
245901038,11761.8,feuillus,427.274374669648,615.275099524293,478.547299630006,135.956330306553,6.32355024681641,336.267419076636,97.2245850448023,239.042834031834,-7.10665758665973,2073.88628452504,2028.66552131477,45.2207632102702,
245901061,2420.7,feuillus,340.080623345336,489.716097617284,380.890298146777,108.211763446251,5.03310527656983,267.645429423955,77.3839936272612,190.261435796694,-5.65640414041144,1650.66894295714,1614.67636710329,35.9925758538428,
245901152,14384,feuillus,4176.12549047232,6013.62070628014,4677.260549329,1328.81991114784,61.8055772626902,3286.63506091847,950.260750413862,2336.37431050461,-69.4595689775553,20269.9012404902,19827.9192421851,441.981998305029,
245901160,26095.1,feuillus,6592.54724438625,9493.2680319162,7383.6529137126,2097.71187755483,97.5679943048757,5188.3730418529,1500.10791243746,3688.26512941543,-109.650797396763,31998.6269262855,31300.9019149941,697.72501129141,
246000129,4881.8,feuillus,5149.61176823649,7415.44094626055,5767.56518042487,1856.26339611818,552.733517454545,3358.56826685215,1678.92805926818,1679.64020758397,-120.325629495168,31650.8302185825,27698.1405844999,3952.68963408261,
246000376,15706.8,feuillus,8648.28869323222,12453.5357182544,9686.08333642009,3117.41981003886,928.263963287006,5640.39956309422,2819.60178848428,2820.79777460994,-202.075579267498,53154.592895557,46516.4223676068,6638.17052795017,
246000566,42885.8,feuillus,7617.92424592399,10969.8109141305,8532.07515543486,2746.00777078628,817.669807678296,4968.39757697029,2483.67204082282,2484.72553614747,-178.000123425074,46821.7096311969,40974.4163680774,5847.29326311953,
246000582,21180.3,feuillus,10281.761674064,14805.7368106521,11515.5730749517,3700.19452773997,1101.4519226147,6713.926624597,3349.83047731213,3364.09614728487,-239.834733077886,63088.9324367227,55212.2659066936,7876.66653002916,
246000707,32100.6,feuillus,13205.9089775717,19016.5089277032,14790.6180548803,4751.40617197257,1414.87153404888,8624.34034885882,4302.2201374593,4322.12021139952,-307.995930770483,81015.8498851218,70897.8674042539,10117.9824808679,
246000749,21141.3,feuillus,20701.7673851419,29810.5450346043,23185.9794713589,7462.29711315729,2222.02395429001,13501.6584039116,6749.39776115592,6752.26064275568,-483.71669640113,127238.353922766,111348.289771685,15890.064151081,
246000756,26798.1,feuillus,15518.5745558656,22346.7473604464,17380.8035025695,5593.92886385475,1665.68601405104,10121.1886246637,5059.52126768004,5061.66735698363,-362.606413131933,95381.1259193859,83469.5272312941,11911.5986880918,
246000764,15008.6,feuillus,20209.0514734708,29101.0341217979,22634.1376502873,7262.05938406581,2161.11433746744,13210.963928754,6580.01509711479,6630.94883163925,-470.672794762626,123814.94191793,108360.452602512,15454.4893154183,
246000772,11442.2,feuillus,11433.0132929783,16463.5391418888,12804.9748881357,4121.22020809271,1227.1623448415,7456.59233520153,3727.50562245606,3729.08671274547,-267.143346609088,70270.2220883685,61494.5793480305,8775.64274033808,
246000848,63089.7,feuillus,17103.9191693528,24629.6436038681,19156.3894696752,6163.3139806182,1837.90682243715,11155.1686666198,5576.22733522542,5578.94133139441,-399.648469631966,105108.756948098,91965.5785157272,13143.1784323708,
246000855,35269.2,feuillus,15151.6432958474,21818.3663460202,16969.8404913491,5461.66237513329,1626.30145165259,9881.87666456317,4939.89065939475,4941.98600516842,-354.032711495728,93125.8726041046,81495.9194949749,11629.9531091297,
246000871,59819,feuillus,29685.9119210186,42747.7131662668,33248.2213515408,10688.9679815852,3182.14817979889,19377.1051901567,9673.93472154456,9703.17046861219,-692.840565513141,182250.969025064,159494.896293433,22756.0727316311,
246000897,16700.5,feuillus,5070.6267688538,7301.70254714948,5679.10198111626,1827.79193656061,544.255663491994,3307.05438106365,1653.17657785693,1653.87780320672,-118.480069053113,31165.3682230402,27273.3051375906,3892.06308544962,
246000913,24687.5,feuillus,13458.4978251902,19380.236868274,15073.5175642131,4849.91888310659,1445.97439463135,8777.62428647514,4387.7623753162,4389.86191115894,-314.47002593071,82708.2240797004,72367.8198517657,10340.4042279347,
246000921,13761.8,feuillus,11506.0817765069,16568.75775817,12886.8115896878,4147.55896089357,1235.00514964573,7504.24747914847,3751.3281420489,3752.91933709957,-268.850661970426,70719.3196651525,61887.5917187018,8831.72794645072,
